2016/1/11 10:46:52: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:10; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/11 15:36:21: 任务号:0,0; 低位指令代码:16; 高位指令代码:128; 函数模式:128; 堆垛机模式:128; 动作点:1; 巷道:10; 行:2; 列:3; 列前后:2; 高度:2; 深度:2
2016/1/11 15:37:51: 任务号:0,0; 低位指令代码:16; 高位指令代码:128; 函数模式:128; 堆垛机模式:128; 动作点:1; 巷道:10; 行:2; 列:3; 列前后:2; 高度:2; 深度:2
2016/1/11 15:48:59: 任务号:0,1; 低位指令代码:128; 高位指令代码:0; 函数模式:0; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2016/1/11 15:49:05: 任务号:2,3; 低位指令代码:2; 高位指令代码:15; 函数模式:2; 堆垛机模式:15; 动作点:0; 巷道:0; 行:0; 列:1; 列前后:128; 高度:0; 深度:83
2016/1/11 15:49:08: 任务号:3,6; 低位指令代码:15; 高位指令代码:16; 函数模式:3; 堆垛机模式:16; 动作点:7; 巷道:0; 行:0; 列:0; 列前后:0; 高度:0; 深度:18
2016/1/11 15:49:11: 任务号:0,0; 低位指令代码:16; 高位指令代码:128; 函数模式:128; 堆垛机模式:128; 动作点:1; 巷道:10; 行:2; 列:3; 列前后:2; 高度:2; 深度:2
2016/1/11 16:06:26: 任务号:0,0; 低位指令代码:16; 高位指令代码:128; 函数模式:128; 堆垛机模式:128; 动作点:1; 巷道:10; 行:2; 列:3; 列前后:2; 高度:2; 深度:2
2016/1/11 16:12:25: 任务号:0,1; 低位指令代码:128; 高位指令代码:0; 函数模式:0; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2016/1/11 16:12:32: 任务号:2,3; 低位指令代码:2; 高位指令代码:15; 函数模式:2; 堆垛机模式:15; 动作点:0; 巷道:0; 行:0; 列:1; 列前后:128; 高度:0; 深度:83
2016/1/11 16:12:35: 任务号:3,6; 低位指令代码:15; 高位指令代码:16; 函数模式:3; 堆垛机模式:16; 动作点:7; 巷道:0; 行:0; 列:0; 列前后:0; 高度:0; 深度:18
2016/1/11 16:12:38: 任务号:0,0; 低位指令代码:16; 高位指令代码:128; 函数模式:128; 堆垛机模式:128; 动作点:1; 巷道:10; 行:2; 列:3; 列前后:2; 高度:2; 深度:2
2016/1/11 16:14:17: 任务号:0,1; 低位指令代码:128; 高位指令代码:0; 函数模式:0; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2016/1/11 16:14:20: 任务号:0,0; 低位指令代码:16; 高位指令代码:128; 函数模式:128; 堆垛机模式:128; 动作点:1; 巷道:10; 行:2; 列:3; 列前后:2; 高度:2; 深度:2
2016/1/11 16:24:15: 任务号:0,0; 低位指令代码:16; 高位指令代码:128; 函数模式:128; 堆垛机模式:128; 动作点:1; 巷道:10; 行:2; 列:3; 列前后:2; 高度:2; 深度:2
2016/1/11 16:27:45: 任务号:0,0; 低位指令代码:16; 高位指令代码:128; 函数模式:128; 堆垛机模式:128; 动作点:1; 巷道:10; 行:2; 列:3; 列前后:2; 高度:2; 深度:2
2016/1/11 17:10:46: 任务号:0,1; 低位指令代码:128; 高位指令代码:0; 函数模式:0; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
