2015/12/30 9:33:40: 任务号:0,1; 低位指令代码:1; 高位指令代码:0; 函数模式:1; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2015/12/30 10:49:32: 任务号:106,197; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:10; 列前后:1; 高度:7; 深度:0
2015/12/30 10:49:36: 任务号:106,197; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:12; 列前后:1; 高度:7; 深度:0
2015/12/30 10:49:39: 任务号:106,197; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:13; 列前后:1; 高度:7; 深度:0
2015/12/30 10:49:43: 任务号:106,197; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:1; 列:13; 列前后:2; 高度:7; 深度:1
2015/12/30 10:49:46: 任务号:106,197; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:1; 列:13; 列前后:2; 高度:7; 深度:2
2015/12/30 10:49:53: 任务号:106,197; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:1; 列:13; 列前后:2; 高度:7; 深度:1
2015/12/30 10:49:56: 任务号:106,197; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:13; 列前后:2; 高度:7; 深度:0
2015/12/30 10:50:06: 任务号:106,239; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:13; 列前后:2; 高度:7; 深度:0
2015/12/30 10:50:09: 任务号:106,239; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:12; 列前后:1; 高度:5; 深度:0
2015/12/30 10:50:13: 任务号:106,239; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:10; 列前后:1; 高度:3; 深度:0
2015/12/30 10:50:16: 任务号:106,239; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:7; 列前后:2; 高度:1; 深度:0
2015/12/30 10:50:20: 任务号:106,239; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:4; 列前后:3; 高度:1; 深度:0
2015/12/30 10:50:23: 任务号:106,239; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:3; 列前后:1; 高度:1; 深度:0
2015/12/30 10:50:27: 任务号:106,239; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 10:50:30: 任务号:106,239; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:11; 巷道:10; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 10:50:34: 任务号:106,239; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:11; 巷道:10; 行:2; 列:1; 列前后:1; 高度:1; 深度:2
2015/12/30 10:50:37: 任务号:106,239; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:11; 巷道:10; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/30 10:50:40: 任务号:106,239; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:11; 巷道:10; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 10:50:44: 任务号:106,239; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 10:50:47: 任务号:106,239; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:2; 列前后:2; 高度:2; 深度:0
2015/12/30 10:50:50: 任务号:106,239; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:4; 列前后:1; 高度:4; 深度:0
2015/12/30 10:50:54: 任务号:106,239; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:6; 列前后:3; 高度:5; 深度:0
2015/12/30 10:50:57: 任务号:106,239; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:10; 列前后:2; 高度:7; 深度:0
2015/12/30 10:51:00: 任务号:106,239; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:12; 列前后:1; 高度:7; 深度:0
2015/12/30 10:51:04: 任务号:106,239; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:13; 列前后:1; 高度:7; 深度:0
2015/12/30 10:51:07: 任务号:106,239; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:13; 列前后:2; 高度:7; 深度:0
2015/12/30 10:51:10: 任务号:106,239; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:2; 列:13; 列前后:2; 高度:7; 深度:2
2015/12/30 10:51:17: 任务号:106,239; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:2; 列:13; 列前后:2; 高度:7; 深度:1
2015/12/30 10:51:21: 任务号:106,239; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:13; 列前后:2; 高度:7; 深度:0
2015/12/30 10:51:31: 任务号:106,240; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:13; 列前后:1; 高度:6; 深度:0
2015/12/30 10:51:34: 任务号:106,240; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:12; 列前后:1; 高度:5; 深度:0
2015/12/30 10:51:38: 任务号:106,240; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:9; 列前后:2; 高度:2; 深度:0
2015/12/30 10:51:41: 任务号:106,240; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:6; 列前后:3; 高度:1; 深度:0
2015/12/30 10:51:44: 任务号:106,240; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:4; 列前后:3; 高度:1; 深度:0
2015/12/30 10:51:48: 任务号:106,240; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:2; 列前后:2; 高度:1; 深度:0
2015/12/30 10:51:51: 任务号:106,240; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 10:51:55: 任务号:106,240; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:11; 巷道:10; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 10:51:58: 任务号:106,240; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:11; 巷道:10; 行:2; 列:1; 列前后:1; 高度:1; 深度:2
2015/12/30 10:52:01: 任务号:106,240; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:11; 巷道:10; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/30 10:52:05: 任务号:106,240; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:11; 巷道:10; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 10:52:08: 任务号:106,240; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 10:52:11: 任务号:106,240; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:2; 列前后:2; 高度:2; 深度:0
2015/12/30 10:52:15: 任务号:106,240; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:3; 列前后:3; 高度:3; 深度:0
2015/12/30 10:52:18: 任务号:106,240; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:7; 列前后:1; 高度:6; 深度:0
2015/12/30 10:52:22: 任务号:106,240; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:10; 列前后:1; 高度:7; 深度:0
2015/12/30 10:52:25: 任务号:106,240; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:12; 列前后:1; 高度:7; 深度:0
2015/12/30 10:52:29: 任务号:106,240; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:13; 列前后:3; 高度:7; 深度:0
2015/12/30 10:52:36: 任务号:106,240; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:1; 列:13; 列前后:3; 高度:7; 深度:2
2015/12/30 10:52:42: 任务号:106,240; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:1; 列:13; 列前后:3; 高度:7; 深度:1
2015/12/30 10:52:46: 任务号:106,240; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:13; 列前后:3; 高度:7; 深度:0
2015/12/30 10:52:56: 任务号:106,241; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:13; 列前后:3; 高度:7; 深度:0
2015/12/30 10:52:59: 任务号:106,241; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:12; 列前后:3; 高度:5; 深度:0
2015/12/30 10:53:03: 任务号:106,241; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:10; 列前后:3; 高度:3; 深度:0
2015/12/30 10:53:06: 任务号:106,241; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:7; 列前后:2; 高度:1; 深度:0
2015/12/30 10:53:09: 任务号:106,241; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:5; 列前后:2; 高度:1; 深度:0
2015/12/30 10:53:13: 任务号:106,241; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:3; 列前后:2; 高度:1; 深度:0
2015/12/30 10:53:16: 任务号:106,241; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2015/12/30 10:53:20: 任务号:106,241; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:11; 巷道:10; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 10:53:23: 任务号:106,241; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:11; 巷道:10; 行:2; 列:1; 列前后:1; 高度:1; 深度:2
2015/12/30 10:53:30: 任务号:106,241; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:11; 巷道:10; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/30 10:53:34: 任务号:106,241; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:11; 巷道:10; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 10:53:41: 任务号:106,241; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:2; 列前后:2; 高度:2; 深度:0
2015/12/30 10:53:44: 任务号:106,241; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:4; 列前后:1; 高度:3; 深度:0
2015/12/30 10:53:48: 任务号:106,241; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:7; 列前后:2; 高度:6; 深度:0
2015/12/30 10:53:51: 任务号:106,241; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:10; 列前后:1; 高度:7; 深度:0
2015/12/30 10:53:55: 任务号:106,241; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:12; 列前后:3; 高度:7; 深度:0
2015/12/30 10:53:58: 任务号:106,241; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:13; 列前后:3; 高度:7; 深度:0
2015/12/30 10:54:02: 任务号:106,241; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:13; 列前后:3; 高度:7; 深度:0
2015/12/30 10:54:05: 任务号:106,241; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:2; 列:13; 列前后:3; 高度:7; 深度:2
2015/12/30 10:54:12: 任务号:106,241; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:13; 列前后:3; 高度:7; 深度:0
2015/12/30 10:54:22: 任务号:107,0; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:13; 列前后:2; 高度:6; 深度:0
2015/12/30 10:54:26: 任务号:107,0; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:12; 列前后:1; 高度:4; 深度:0
2015/12/30 10:54:29: 任务号:107,0; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:9; 列前后:1; 高度:2; 深度:0
2015/12/30 10:54:32: 任务号:107,0; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:6; 列前后:3; 高度:1; 深度:0
2015/12/30 10:54:36: 任务号:107,0; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:4; 列前后:3; 高度:1; 深度:0
2015/12/30 10:54:39: 任务号:107,0; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:2; 列前后:3; 高度:1; 深度:0
2015/12/30 10:54:43: 任务号:107,0; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 10:54:46: 任务号:107,0; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:11; 巷道:10; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 10:54:49: 任务号:107,0; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:11; 巷道:10; 行:2; 列:1; 列前后:1; 高度:1; 深度:2
2015/12/30 10:54:53: 任务号:107,0; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:11; 巷道:10; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/30 10:54:56: 任务号:107,0; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:11; 巷道:10; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 10:55:00: 任务号:107,0; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
