2015/12/30 9:33:28: Break:  连接失败！
2015/12/30 9:33:48: Break:  连接失败！
2015/12/30 9:45:03: 任务号:0,1; 低位指令代码:1; 高位指令代码:0; 函数模式:1; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2015/12/30 14:47:10: 任务号:108,37; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:6; 列前后:2; 高度:9; 深度:0
2015/12/30 14:47:13: 任务号:108,37; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:6; 列前后:2; 高度:10; 深度:0
2015/12/30 14:47:16: 任务号:108,37; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:2; 列:6; 列前后:2; 高度:10; 深度:2
2015/12/30 14:47:24: 任务号:108,37; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:2; 列:6; 列前后:2; 高度:10; 深度:1
2015/12/30 14:47:27: 任务号:108,37; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:6; 列前后:2; 高度:10; 深度:0
2015/12/30 14:47:37: 任务号:108,38; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:6; 列前后:1; 高度:10; 深度:0
2015/12/30 14:47:41: 任务号:108,38; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:5; 列前后:2; 高度:8; 深度:0
2015/12/30 14:47:44: 任务号:108,38; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:3; 列前后:1; 高度:5; 深度:0
2015/12/30 14:47:47: 任务号:108,38; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:2; 列前后:1; 高度:3; 深度:0
2015/12/30 14:47:51: 任务号:108,38; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:12; 巷道:11; 行:0; 列:1; 列前后:1; 高度:2; 深度:0
2015/12/30 14:47:54: 任务号:108,38; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:12; 巷道:11; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 14:47:57: 任务号:108,38; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:12; 巷道:11; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 14:48:01: 任务号:108,38; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:12; 巷道:11; 行:1; 列:1; 列前后:1; 高度:1; 深度:2
2015/12/30 14:48:08: 任务号:108,38; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:12; 巷道:11; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 14:48:11: 任务号:108,38; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 14:48:15: 任务号:108,38; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:2; 列前后:2; 高度:2; 深度:0
2015/12/30 14:48:18: 任务号:108,38; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:4; 列前后:1; 高度:3; 深度:0
2015/12/30 14:48:21: 任务号:108,38; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:5; 列前后:3; 高度:5; 深度:0
2015/12/30 14:48:25: 任务号:108,38; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:6; 列前后:2; 高度:7; 深度:0
2015/12/30 14:48:28: 任务号:108,38; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:6; 列前后:2; 高度:9; 深度:0
2015/12/30 14:48:31: 任务号:108,38; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:6; 列前后:2; 高度:10; 深度:0
2015/12/30 14:48:34: 任务号:108,38; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:1; 列:6; 列前后:2; 高度:10; 深度:1
2015/12/30 14:48:38: 任务号:108,38; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:1; 列:6; 列前后:2; 高度:10; 深度:2
2015/12/30 14:48:41: 任务号:108,38; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:1; 列:6; 列前后:2; 高度:10; 深度:1
2015/12/30 14:48:44: 任务号:108,38; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:6; 列前后:2; 高度:10; 深度:0
2015/12/30 14:48:55: 任务号:108,39; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:6; 列前后:1; 高度:9; 深度:0
2015/12/30 14:48:58: 任务号:108,39; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:4; 列前后:1; 高度:7; 深度:0
2015/12/30 14:49:02: 任务号:108,39; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:2; 列前后:3; 高度:5; 深度:0
2015/12/30 14:49:05: 任务号:108,39; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:12; 巷道:11; 行:0; 列:1; 列前后:1; 高度:2; 深度:0
2015/12/30 14:49:09: 任务号:108,39; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:12; 巷道:11; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 14:49:15: 任务号:108,39; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:12; 巷道:11; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/30 14:49:19: 任务号:108,39; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:12; 巷道:11; 行:1; 列:1; 列前后:1; 高度:1; 深度:2
2015/12/30 14:49:22: 任务号:108,39; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:12; 巷道:11; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/30 14:49:25: 任务号:108,39; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:12; 巷道:11; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 14:49:29: 任务号:108,39; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 14:49:32: 任务号:108,39; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:2; 列前后:2; 高度:2; 深度:0
2015/12/30 14:49:35: 任务号:108,39; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:3; 列前后:3; 高度:3; 深度:0
2015/12/30 14:49:39: 任务号:108,39; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:6; 列前后:1; 高度:5; 深度:0
2015/12/30 14:49:42: 任务号:108,39; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:6; 列前后:3; 高度:7; 深度:0
2015/12/30 14:49:46: 任务号:108,39; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:6; 列前后:3; 高度:9; 深度:0
2015/12/30 14:49:49: 任务号:108,39; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:2; 列:6; 列前后:3; 高度:10; 深度:1
2015/12/30 14:49:52: 任务号:108,39; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:2; 列:6; 列前后:3; 高度:10; 深度:2
2015/12/30 14:49:59: 任务号:108,39; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:6; 列前后:3; 高度:10; 深度:0
2015/12/30 14:50:03: 任务号:108,39; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:6; 列前后:3; 高度:10; 深度:0
2015/12/30 14:50:16: 任务号:108,85; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:6; 列前后:2; 高度:9; 深度:0
2015/12/30 14:50:19: 任务号:108,85; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:4; 列前后:3; 高度:7; 深度:0
2015/12/30 14:50:23: 任务号:108,85; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:2; 列前后:3; 高度:5; 深度:0
2015/12/30 14:50:26: 任务号:108,85; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:1; 列前后:1; 高度:3; 深度:0
2015/12/30 14:50:30: 任务号:108,85; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:12; 巷道:11; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 14:50:37: 任务号:108,85; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:12; 巷道:11; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/30 14:50:40: 任务号:108,85; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:12; 巷道:11; 行:1; 列:1; 列前后:1; 高度:1; 深度:2
2015/12/30 14:50:43: 任务号:108,85; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:12; 巷道:11; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/30 14:50:47: 任务号:108,85; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:12; 巷道:11; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 14:50:50: 任务号:108,85; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 14:50:53: 任务号:108,85; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:2; 列前后:2; 高度:2; 深度:0
2015/12/30 14:50:57: 任务号:108,85; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:4; 列前后:2; 高度:4; 深度:0
2015/12/30 14:51:00: 任务号:108,85; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:6; 列前后:1; 高度:5; 深度:0
2015/12/30 14:51:03: 任务号:108,85; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:6; 列前后:3; 高度:7; 深度:0
2015/12/30 14:51:07: 任务号:108,85; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:6; 列前后:3; 高度:9; 深度:0
2015/12/30 14:51:10: 任务号:108,85; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:1; 列:6; 列前后:3; 高度:10; 深度:1
2015/12/30 14:51:13: 任务号:108,85; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:1; 列:6; 列前后:3; 高度:10; 深度:2
2015/12/30 14:51:20: 任务号:108,85; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:1; 列:6; 列前后:3; 高度:10; 深度:1
2015/12/30 14:51:24: 任务号:108,85; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:6; 列前后:3; 高度:10; 深度:0
2015/12/30 14:51:34: 任务号:108,101; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:6; 列前后:3; 高度:10; 深度:0
2015/12/30 14:51:37: 任务号:108,101; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:5; 列前后:1; 高度:7; 深度:0
2015/12/30 14:51:41: 任务号:108,101; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:3; 列前后:2; 高度:5; 深度:0
2015/12/30 14:51:44: 任务号:108,101; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:2; 列前后:1; 高度:3; 深度:0
2015/12/30 14:51:47: 任务号:108,101; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:12; 巷道:11; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 14:51:54: 任务号:108,101; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:12; 巷道:11; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 14:51:57: 任务号:108,101; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:12; 巷道:11; 行:1; 列:1; 列前后:1; 高度:1; 深度:2
2015/12/30 14:52:01: 任务号:108,101; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:12; 巷道:11; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/30 14:52:04: 任务号:108,101; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:12; 巷道:11; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 14:52:11: 任务号:108,101; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:2; 列前后:2; 高度:2; 深度:0
2015/12/30 14:52:14: 任务号:108,101; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:4; 列前后:1; 高度:3; 深度:0
2015/12/30 14:52:18: 任务号:108,101; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:6; 列前后:1; 高度:6; 深度:0
2015/12/30 14:52:21: 任务号:108,101; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:6; 列前后:2; 高度:7; 深度:0
2015/12/30 14:52:24: 任务号:108,101; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:6; 列前后:2; 高度:9; 深度:0
2015/12/30 14:52:28: 任务号:108,101; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:6; 列前后:2; 高度:10; 深度:0
2015/12/30 14:52:32: 任务号:108,101; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:2; 列:6; 列前后:2; 高度:10; 深度:1
2015/12/30 14:52:38: 任务号:108,101; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:6; 列前后:2; 高度:10; 深度:0
2015/12/30 14:52:49: 任务号:108,122; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:6; 列前后:1; 高度:9; 深度:0
2015/12/30 14:52:52: 任务号:108,122; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:5; 列前后:1; 高度:7; 深度:0
2015/12/30 14:52:55: 任务号:108,122; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:3; 列前后:1; 高度:6; 深度:0
2015/12/30 14:52:58: 任务号:108,122; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:1; 列前后:1; 高度:3; 深度:0
2015/12/30 14:53:02: 任务号:108,122; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:12; 巷道:11; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 14:53:08: 任务号:108,122; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:12; 巷道:11; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 14:53:12: 任务号:108,122; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:12; 巷道:11; 行:1; 列:1; 列前后:1; 高度:1; 深度:2
2015/12/30 14:53:18: 任务号:108,122; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:12; 巷道:11; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 14:53:22: 任务号:108,122; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 14:53:25: 任务号:108,122; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:2; 列前后:2; 高度:2; 深度:0
2015/12/30 14:53:29: 任务号:108,122; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:3; 列前后:3; 高度:3; 深度:0
2015/12/30 14:53:32: 任务号:108,122; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:5; 列前后:3; 高度:5; 深度:0
2015/12/30 14:53:35: 任务号:108,122; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:6; 列前后:2; 高度:7; 深度:0
2015/12/30 14:53:39: 任务号:108,122; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:6; 列前后:2; 高度:9; 深度:0
2015/12/30 14:53:42: 任务号:108,122; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:1; 列:6; 列前后:2; 高度:10; 深度:1
2015/12/30 14:53:52: 任务号:108,122; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:6; 列前后:2; 高度:10; 深度:0
2015/12/30 14:54:02: 任务号:108,222; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:2; 列:6; 列前后:2; 高度:10; 深度:1
2015/12/30 14:54:09: 任务号:108,222; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:6; 列前后:2; 高度:10; 深度:0
2015/12/30 14:54:12: 任务号:108,222; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:6; 列前后:2; 高度:10; 深度:0
2015/12/30 14:54:16: 任务号:108,222; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:6; 列前后:2; 高度:10; 深度:0
2015/12/30 14:54:19: 任务号:108,222; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:5; 列前后:3; 高度:9; 深度:0
2015/12/30 14:54:22: 任务号:108,222; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:4; 列前后:2; 高度:7; 深度:0
2015/12/30 14:54:26: 任务号:108,222; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:2; 列前后:2; 高度:4; 深度:0
2015/12/30 14:54:29: 任务号:108,222; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:1; 列前后:1; 高度:3; 深度:0
2015/12/30 14:54:32: 任务号:108,222; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:28; 巷道:11; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 14:54:39: 任务号:108,222; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:28; 巷道:11; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/30 14:54:43: 任务号:108,222; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:28; 巷道:11; 行:2; 列:1; 列前后:1; 高度:1; 深度:2
2015/12/30 14:54:46: 任务号:108,222; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:28; 巷道:11; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/30 14:54:49: 任务号:108,222; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:28; 巷道:11; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 14:54:59: 任务号:108,153; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:12; 巷道:11; 行:1; 列:1; 列前后:1; 高度:1; 深度:2
2015/12/30 14:55:06: 任务号:108,153; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:12; 巷道:11; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/30 14:55:10: 任务号:108,153; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:12; 巷道:11; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 14:55:13: 任务号:108,153; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:12; 巷道:11; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 14:55:16: 任务号:108,153; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:2; 列前后:2; 高度:2; 深度:0
2015/12/30 14:55:20: 任务号:108,153; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:4; 列前后:1; 高度:4; 深度:0
2015/12/30 14:55:23: 任务号:108,153; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:5; 列前后:3; 高度:5; 深度:0
2015/12/30 14:55:26: 任务号:108,153; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:6; 列前后:3; 高度:7; 深度:0
2015/12/30 14:55:30: 任务号:108,153; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:6; 列前后:3; 高度:9; 深度:0
2015/12/30 14:55:33: 任务号:108,153; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:0; 列:6; 列前后:3; 高度:10; 深度:0
2015/12/30 14:55:37: 任务号:108,153; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:11; 行:2; 列:6; 列前后:3; 高度:10; 深度:1
