2015/12/30 9:33:40: 任务号:0,1; 低位指令代码:1; 高位指令代码:0; 函数模式:1; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2015/12/30 9:52:54: 任务号:105,122; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:3; 深度:0
2015/12/30 9:52:57: 任务号:105,122; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 9:53:01: 任务号:105,122; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 9:53:04: 任务号:105,122; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:1; 列:1; 列前后:1; 高度:1; 深度:2
2015/12/30 9:53:10: 任务号:105,122; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 9:53:14: 任务号:105,122; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 9:53:17: 任务号:105,122; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 9:53:20: 任务号:105,122; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2015/12/30 9:53:24: 任务号:105,122; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:3; 列前后:1; 高度:4; 深度:0
2015/12/30 9:53:27: 任务号:105,122; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:3; 列前后:1; 高度:5; 深度:0
2015/12/30 9:53:31: 任务号:105,122; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:3; 列前后:1; 高度:7; 深度:0
2015/12/30 9:53:34: 任务号:105,122; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:1; 列:3; 列前后:1; 高度:8; 深度:1
2015/12/30 9:53:37: 任务号:105,122; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:1; 列:3; 列前后:1; 高度:8; 深度:2
2015/12/30 9:53:44: 任务号:105,122; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:3; 列前后:1; 高度:8; 深度:0
2015/12/30 9:53:54: 任务号:105,123; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:3; 高度:7; 深度:0
2015/12/30 9:53:57: 任务号:105,123; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:1; 列前后:1; 高度:5; 深度:0
2015/12/30 9:54:01: 任务号:105,123; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:3; 深度:0
2015/12/30 9:54:04: 任务号:105,123; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 9:54:07: 任务号:105,123; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/30 9:54:11: 任务号:105,123; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:1; 列:1; 列前后:1; 高度:1; 深度:2
2015/12/30 9:54:14: 任务号:105,123; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/30 9:54:18: 任务号:105,123; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 9:54:21: 任务号:105,123; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 9:54:25: 任务号:105,123; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:2; 高度:2; 深度:0
2015/12/30 9:54:28: 任务号:105,123; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:3; 列前后:2; 高度:3; 深度:0
2015/12/30 9:54:31: 任务号:105,123; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:3; 列前后:2; 高度:5; 深度:0
2015/12/30 9:54:35: 任务号:105,123; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:3; 列前后:2; 高度:7; 深度:0
2015/12/30 9:54:38: 任务号:105,123; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:2; 列:3; 列前后:2; 高度:8; 深度:1
2015/12/30 9:54:42: 任务号:105,123; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:2; 列:3; 列前后:2; 高度:8; 深度:2
2015/12/30 9:54:48: 任务号:105,123; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:3; 列前后:2; 高度:8; 深度:0
2015/12/30 9:54:52: 任务号:105,123; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:3; 列前后:2; 高度:8; 深度:0
2015/12/30 9:55:02: 任务号:105,124; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:3; 列前后:2; 高度:8; 深度:0
2015/12/30 9:55:05: 任务号:105,124; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:1; 高度:5; 深度:0
2015/12/30 9:55:09: 任务号:105,124; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:3; 深度:0
2015/12/30 9:55:12: 任务号:105,124; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 9:55:16: 任务号:105,124; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 9:55:19: 任务号:105,124; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:1; 列:1; 列前后:1; 高度:1; 深度:2
2015/12/30 9:55:22: 任务号:105,124; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/30 9:55:26: 任务号:105,124; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 9:55:29: 任务号:105,124; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 9:55:32: 任务号:105,124; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:2; 高度:2; 深度:0
2015/12/30 9:55:36: 任务号:105,124; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:3; 列前后:2; 高度:4; 深度:0
2015/12/30 9:55:39: 任务号:105,124; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:3; 列前后:2; 高度:5; 深度:0
2015/12/30 9:55:43: 任务号:105,124; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:3; 列前后:2; 高度:7; 深度:0
2015/12/30 9:55:46: 任务号:105,124; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:1; 列:3; 列前后:2; 高度:8; 深度:1
2015/12/30 9:55:49: 任务号:105,124; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:1; 列:3; 列前后:2; 高度:8; 深度:2
2015/12/30 9:55:56: 任务号:105,124; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:3; 列前后:2; 高度:8; 深度:0
2015/12/30 9:56:06: 任务号:105,125; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:3; 列前后:1; 高度:7; 深度:0
2015/12/30 9:56:10: 任务号:105,125; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:1; 高度:5; 深度:0
2015/12/30 9:56:13: 任务号:105,125; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:3; 深度:0
2015/12/30 9:56:16: 任务号:105,125; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 9:56:20: 任务号:105,125; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/30 9:56:23: 任务号:105,125; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:1; 列:1; 列前后:1; 高度:1; 深度:2
2015/12/30 9:56:26: 任务号:105,125; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/30 9:56:30: 任务号:105,125; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 9:56:33: 任务号:105,125; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 9:56:36: 任务号:105,125; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:2; 高度:2; 深度:0
2015/12/30 9:56:40: 任务号:105,125; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:3; 列前后:2; 高度:3; 深度:0
2015/12/30 9:56:43: 任务号:105,125; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:3; 列前后:3; 高度:5; 深度:0
2015/12/30 9:56:46: 任务号:105,125; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:3; 列前后:3; 高度:7; 深度:0
2015/12/30 9:56:50: 任务号:105,125; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:2; 列:3; 列前后:3; 高度:8; 深度:1
2015/12/30 9:56:53: 任务号:105,125; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:2; 列:3; 列前后:3; 高度:8; 深度:2
2015/12/30 9:57:00: 任务号:105,125; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:3; 列前后:3; 高度:8; 深度:0
2015/12/30 9:57:03: 任务号:105,125; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:3; 列前后:3; 高度:8; 深度:0
2015/12/30 9:57:13: 任务号:105,126; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:3; 列前后:3; 高度:8; 深度:0
2015/12/30 9:57:17: 任务号:105,126; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:3; 列前后:1; 高度:6; 深度:0
2015/12/30 9:57:20: 任务号:105,126; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:1; 列前后:1; 高度:3; 深度:0
2015/12/30 9:57:24: 任务号:105,126; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:2; 深度:0
2015/12/30 9:57:27: 任务号:105,126; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 9:57:30: 任务号:105,126; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:1; 列:1; 列前后:1; 高度:1; 深度:2
2015/12/30 9:57:37: 任务号:105,126; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/30 9:57:41: 任务号:105,126; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 9:57:44: 任务号:105,126; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 9:57:47: 任务号:105,126; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:2; 高度:2; 深度:0
2015/12/30 9:57:51: 任务号:105,126; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:3; 列前后:1; 高度:4; 深度:0
2015/12/30 9:57:54: 任务号:105,126; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:3; 列前后:1; 高度:5; 深度:0
2015/12/30 9:57:58: 任务号:105,126; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:3; 列前后:1; 高度:7; 深度:0
2015/12/30 9:58:01: 任务号:105,126; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:1; 列:3; 列前后:1; 高度:8; 深度:1
2015/12/30 9:58:11: 任务号:105,126; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:3; 列前后:1; 高度:8; 深度:0
2015/12/30 9:58:21: 任务号:105,155; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:3; 列前后:1; 高度:8; 深度:0
2015/12/30 9:58:25: 任务号:105,155; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:1; 高度:5; 深度:0
2015/12/30 9:58:28: 任务号:105,155; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:3; 深度:0
2015/12/30 9:58:32: 任务号:105,155; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:2; 深度:0
2015/12/30 9:58:35: 任务号:105,155; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 9:58:38: 任务号:105,155; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:1; 列:1; 列前后:1; 高度:1; 深度:2
2015/12/30 9:58:45: 任务号:105,155; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 9:58:49: 任务号:105,155; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 9:58:52: 任务号:105,155; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:1; 高度:2; 深度:0
2015/12/30 9:58:55: 任务号:105,155; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:3; 列前后:1; 高度:4; 深度:0
2015/12/30 9:58:59: 任务号:105,155; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:3; 列前后:1; 高度:5; 深度:0
2015/12/30 9:59:02: 任务号:105,155; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:3; 列前后:1; 高度:7; 深度:0
2015/12/30 9:59:05: 任务号:105,155; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:2; 列:3; 列前后:1; 高度:8; 深度:1
2015/12/30 9:59:15: 任务号:105,155; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:3; 列前后:1; 高度:8; 深度:0
2015/12/30 9:59:25: 任务号:105,156; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:3; 列前后:1; 高度:8; 深度:0
2015/12/30 9:59:29: 任务号:105,156; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:2; 高度:6; 深度:0
2015/12/30 9:59:32: 任务号:105,156; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:1; 列前后:1; 高度:4; 深度:0
2015/12/30 9:59:36: 任务号:105,156; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:3; 深度:0
2015/12/30 9:59:39: 任务号:105,156; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 9:59:42: 任务号:105,156; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:1; 列:1; 列前后:1; 高度:1; 深度:2
2015/12/30 9:59:49: 任务号:105,156; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/30 9:59:53: 任务号:105,156; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 9:59:56: 任务号:105,156; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 10:00:00: 任务号:105,156; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:2; 高度:2; 深度:0
2015/12/30 10:00:03: 任务号:105,156; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:3; 列前后:2; 高度:4; 深度:0
2015/12/30 10:00:06: 任务号:105,156; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:3; 列前后:2; 高度:6; 深度:0
2015/12/30 10:00:10: 任务号:105,156; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:3; 列前后:2; 高度:7; 深度:0
2015/12/30 10:00:13: 任务号:105,156; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:1; 列:3; 列前后:2; 高度:8; 深度:1
2015/12/30 10:00:23: 任务号:105,156; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:3; 列前后:2; 高度:8; 深度:0
2015/12/30 10:00:37: 任务号:105,157; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:3; 列前后:2; 高度:7; 深度:0
2015/12/30 10:00:40: 任务号:105,157; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:2; 高度:6; 深度:0
2015/12/30 10:00:44: 任务号:105,157; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:3; 深度:0
2015/12/30 10:00:47: 任务号:105,157; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:2; 深度:0
2015/12/30 10:00:51: 任务号:105,157; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/30 10:00:54: 任务号:105,157; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:1; 列:1; 列前后:1; 高度:1; 深度:2
2015/12/30 10:01:01: 任务号:105,157; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 10:01:04: 任务号:105,157; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
