2015/12/29 10:02:40: Break:  连接失败！
2015/12/29 10:03:29: 任务号:0,1; 低位指令代码:128; 高位指令代码:0; 函数模式:0; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2015/12/29 12:49:33: 任务号:104,142; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 12:50:04: 任务号:104,143; 低位指令代码:112; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 12:50:08: 任务号:104,143; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 12:50:12: 任务号:104,143; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 12:50:15: 任务号:104,143; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 12:50:19: 任务号:104,143; 低位指令代码:128; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 12:50:22: 任务号:104,143; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 12:50:25: 任务号:104,143; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 12:50:29: 任务号:104,143; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 12:50:56: 任务号:104,144; 低位指令代码:112; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 12:51:00: 任务号:104,144; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 12:51:03: 任务号:104,144; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 12:51:06: 任务号:104,144; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 12:51:10: 任务号:104,144; 低位指令代码:128; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 12:51:13: 任务号:104,144; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 12:51:17: 任务号:104,144; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 12:51:20: 任务号:104,144; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 12:51:31: 任务号:104,145; 低位指令代码:112; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 12:51:37: 任务号:104,145; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 12:51:41: 任务号:104,145; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 12:51:44: 任务号:104,145; 低位指令代码:128; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 12:51:47: 任务号:104,145; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 12:51:51: 任务号:104,145; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 12:51:54: 任务号:104,145; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 12:59:06: Break: SendData Fail!
2015/12/29 12:59:27: Break:  连接失败！
2015/12/29 13:00:34: 任务号:104,146; 低位指令代码:112; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 13:03:44: Break: SendData Fail!
2015/12/29 13:05:49: 任务号:3,8; 低位指令代码:1; 高位指令代码:0; 函数模式:61; 堆垛机模式:0; 动作点:0; 巷道:15; 行:255; 列:2; 列前后:1; 高度:0; 深度:0
2015/12/29 13:05:58: 任务号:17,0; 低位指令代码:1; 高位指令代码:0; 函数模式:0; 堆垛机模式:0; 动作点:2; 巷道:0; 行:2; 列:1; 列前后:0; 高度:0; 深度:0
2015/12/29 13:06:05: 任务号:0,0; 低位指令代码:1; 高位指令代码:15; 函数模式:0; 堆垛机模式:15; 动作点:53; 巷道:16; 行:1; 列:3; 列前后:5; 高度:3; 深度:8
2015/12/29 13:06:10: 任务号:104,146; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 13:06:14: 任务号:104,146; 低位指令代码:128; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 13:06:18: 任务号:104,146; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 13:06:21: 任务号:104,146; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 13:06:25: 任务号:104,146; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 13:06:36: 任务号:104,147; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 13:06:43: 任务号:104,147; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 13:06:47: 任务号:104,147; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 13:06:50: 任务号:104,147; 低位指令代码:128; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 13:06:54: 任务号:104,147; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 13:06:57: 任务号:104,147; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 13:07:00: 任务号:104,147; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 13:09:30: 任务号:104,148; 低位指令代码:112; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 13:09:34: 任务号:104,148; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 13:09:37: 任务号:104,148; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 13:09:40: 任务号:104,148; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 13:09:44: 任务号:104,148; 低位指令代码:128; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 13:09:47: 任务号:104,148; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 13:09:51: 任务号:104,148; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 13:09:54: 任务号:104,148; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 13:10:04: 任务号:104,149; 低位指令代码:112; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 13:10:08: 任务号:104,149; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 13:10:11: 任务号:104,149; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 13:10:15: 任务号:104,149; 低位指令代码:128; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 13:10:18: 任务号:104,149; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 13:10:21: 任务号:104,149; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 13:10:26: 任务号:104,149; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 13:15:06: 任务号:104,150; 低位指令代码:112; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 13:15:09: 任务号:104,150; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 13:15:12: 任务号:104,150; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 13:15:16: 任务号:104,150; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 13:15:19: 任务号:104,150; 低位指令代码:128; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 13:15:23: 任务号:104,150; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 13:15:26: 任务号:104,150; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 13:15:30: 任务号:104,150; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 13:18:21: 任务号:104,151; 低位指令代码:112; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 13:18:27: 任务号:104,151; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 13:18:31: 任务号:104,151; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 13:18:34: 任务号:104,151; 低位指令代码:128; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 13:18:37: 任务号:104,151; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 13:18:41: 任务号:104,151; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 13:18:44: 任务号:104,151; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:0; 巷道:1; 行:0; 列:2; 列前后:0; 高度:2; 深度:1
2015/12/29 13:40:20: 任务号:0,1; 低位指令代码:128; 高位指令代码:0; 函数模式:0; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2015/12/29 14:08:42: 任务号:0,1; 低位指令代码:128; 高位指令代码:0; 函数模式:0; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
