2015/12/22 14:24:39: 任务号:0,1; 低位指令代码:1; 高位指令代码:0; 函数模式:1; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2015/12/22 17:22:25: 任务号:39,17; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:2; 列:2; 列前后:1; 高度:1; 深度:2
2015/12/22 17:22:28: 任务号:39,17; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:2; 列:2; 列前后:1; 高度:1; 深度:1
2015/12/22 17:22:32: 任务号:39,17; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2015/12/22 17:22:35: 任务号:39,17; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2015/12/22 17:22:38: 任务号:39,17; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:10; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/22 17:22:42: 任务号:39,17; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:27; 巷道:10; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/22 17:22:45: 任务号:39,17; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:27; 巷道:10; 行:1; 列:1; 列前后:1; 高度:1; 深度:2
2015/12/22 17:22:52: 任务号:39,17; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:27; 巷道:10; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/22 17:23:53: Break: SendData Fail!
2015/12/22 17:24:13: Break:  连接失败！
2015/12/22 17:24:33: Break:  连接失败！
