2015/12/22 14:24:39: 任务号:0,2; 低位指令代码:1; 高位指令代码:0; 函数模式:1; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2015/12/22 15:04:12: 任务号:89,215; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/22 15:04:15: 任务号:8,1; 低位指令代码:1; 高位指令代码:0; 函数模式:1; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2015/12/22 15:04:22: 任务号:0,1; 低位指令代码:1; 高位指令代码:15; 函数模式:1; 堆垛机模式:15; 动作点:8; 巷道:0; 行:8; 列:1; 列前后:1; 高度:1; 深度:83
2015/12/22 15:04:25: 任务号:3,6; 低位指令代码:15; 高位指令代码:121; 函数模式:3; 堆垛机模式:121; 动作点:7; 巷道:0; 行:0; 列:0; 列前后:0; 高度:0; 深度:18
2015/12/22 15:04:29: 任务号:89,215; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/22 15:04:32: 任务号:8,1; 低位指令代码:1; 高位指令代码:0; 函数模式:1; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2015/12/22 15:04:36: 任务号:89,215; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/22 15:05:20: 任务号:8,1; 低位指令代码:1; 高位指令代码:0; 函数模式:1; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2015/12/22 15:05:27: 任务号:0,1; 低位指令代码:1; 高位指令代码:15; 函数模式:1; 堆垛机模式:15; 动作点:8; 巷道:0; 行:8; 列:1; 列前后:1; 高度:1; 深度:83
2015/12/22 15:05:30: 任务号:3,6; 低位指令代码:15; 高位指令代码:121; 函数模式:3; 堆垛机模式:121; 动作点:7; 巷道:0; 行:0; 列:0; 列前后:0; 高度:0; 深度:18
2015/12/22 15:05:34: 任务号:89,215; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/22 15:06:41: 任务号:89,215; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/22 15:07:01: 任务号:8,1; 低位指令代码:1; 高位指令代码:0; 函数模式:1; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2015/12/22 15:08:08: Break:  连接失败！
2015/12/22 15:08:29: 任务号:89,215; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/22 15:08:53: 任务号:89,215; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/22 15:08:56: 任务号:89,215; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2015/12/22 15:08:59: 任务号:89,215; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:2; 列:2; 列前后:1; 高度:1; 深度:1
2015/12/22 15:09:03: 任务号:89,215; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:2; 列:2; 列前后:1; 高度:1; 深度:2
2015/12/22 15:09:06: 任务号:89,215; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:2; 列:2; 列前后:1; 高度:1; 深度:1
2015/12/22 15:09:10: 任务号:89,215; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2015/12/22 15:10:39: 任务号:89,215; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2015/12/22 15:10:52: 任务号:8,1; 低位指令代码:1; 高位指令代码:0; 函数模式:1; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2015/12/22 15:34:37: 任务号:8,1; 低位指令代码:1; 高位指令代码:0; 函数模式:1; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2015/12/22 17:14:38: 任务号:90,177; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:2; 列:2; 列前后:1; 高度:1; 深度:1
2015/12/22 17:14:42: 任务号:90,177; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:2; 列:2; 列前后:1; 高度:1; 深度:2
2015/12/22 17:14:45: 任务号:90,177; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:2; 列:2; 列前后:1; 高度:1; 深度:1
2015/12/22 17:14:49: 任务号:90,177; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2015/12/22 17:14:52: 任务号:90,177; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2015/12/22 17:14:55: 任务号:90,177; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:26; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/22 17:14:59: 任务号:90,177; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:26; 巷道:9; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/22 17:15:02: 任务号:90,177; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:26; 巷道:9; 行:2; 列:1; 列前后:1; 高度:1; 深度:2
2015/12/22 17:15:05: 任务号:90,177; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:26; 巷道:9; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/22 17:15:09: 任务号:90,177; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:26; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/22 17:23:30: 任务号:8,1; 低位指令代码:1; 高位指令代码:0; 函数模式:1; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2015/12/22 17:23:53: Break: SendData Fail!
2015/12/22 17:24:13: Break:  连接失败！
2015/12/22 17:24:33: Break:  连接失败！
