2016/1/6 10:04:12: 任务号:0,1; 低位指令代码:128; 高位指令代码:0; 函数模式:0; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2016/1/6 14:21:33: 任务号:39,17; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:4; 列前后:1; 高度:1; 深度:0
2016/1/6 14:21:36: 任务号:39,17; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:2; 列前后:2; 高度:1; 深度:0
2016/1/6 14:21:39: 任务号:39,17; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 14:21:42: 任务号:39,17; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:24; 巷道:7; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 14:21:45: 任务号:39,17; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:24; 巷道:7; 行:2; 列:1; 列前后:1; 高度:1; 深度:2
2016/1/6 14:21:52: 任务号:39,17; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:24; 巷道:7; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2016/1/6 14:21:55: 任务号:39,17; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:24; 巷道:7; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 14:28:35: 任务号:8,1; 低位指令代码:1; 高位指令代码:0; 函数模式:1; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2016/1/6 14:28:41: 任务号:0,1; 低位指令代码:1; 高位指令代码:15; 函数模式:1; 堆垛机模式:15; 动作点:8; 巷道:0; 行:8; 列:1; 列前后:1; 高度:1; 深度:83
2016/1/6 14:28:45: 任务号:3,6; 低位指令代码:15; 高位指令代码:137; 函数模式:3; 堆垛机模式:137; 动作点:7; 巷道:0; 行:0; 列:0; 列前后:0; 高度:0; 深度:18
2016/1/6 14:28:48: 任务号:39,17; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:24; 巷道:7; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 14:28:51: 任务号:8,1; 低位指令代码:1; 高位指令代码:0; 函数模式:1; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2016/1/6 14:28:54: 任务号:39,17; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:24; 巷道:7; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 14:30:41: 任务号:120,94; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:8; 巷道:7; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 14:30:44: 任务号:120,94; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:8; 巷道:7; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2016/1/6 14:30:47: 任务号:120,94; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:8; 巷道:7; 行:1; 列:1; 列前后:1; 高度:1; 深度:2
2016/1/6 14:30:50: 任务号:120,94; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:8; 巷道:7; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2016/1/6 14:30:53: 任务号:120,94; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:8; 巷道:7; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 14:31:14: 任务号:120,94; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:3; 列前后:1; 高度:2; 深度:0
2016/1/6 14:31:25: 任务号:8,1; 低位指令代码:1; 高位指令代码:0; 函数模式:1; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2016/1/6 14:32:44: 任务号:120,105; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:3; 列前后:1; 高度:2; 深度:0
2016/1/6 14:32:47: 任务号:120,105; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2016/1/6 14:32:51: 任务号:120,105; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:8; 巷道:7; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 14:32:54: 任务号:120,105; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:8; 巷道:7; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2016/1/6 14:32:57: 任务号:120,105; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:8; 巷道:7; 行:1; 列:1; 列前后:1; 高度:1; 深度:2
2016/1/6 14:33:00: 任务号:120,105; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:8; 巷道:7; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2016/1/6 14:33:03: 任务号:120,105; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:8; 巷道:7; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 14:33:06: 任务号:120,105; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 14:33:09: 任务号:120,105; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:2; 列前后:2; 高度:2; 深度:0
2016/1/6 14:33:13: 任务号:120,105; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:3; 列前后:1; 高度:2; 深度:0
2016/1/6 14:33:16: 任务号:120,105; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:2; 列:3; 列前后:1; 高度:2; 深度:1
2016/1/6 14:33:19: 任务号:120,105; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:2; 列:3; 列前后:1; 高度:2; 深度:2
2016/1/6 14:33:25: 任务号:120,105; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:2; 列:3; 列前后:1; 高度:2; 深度:1
2016/1/6 14:33:28: 任务号:120,105; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:3; 列前后:1; 高度:2; 深度:0
2016/1/6 14:35:35: 任务号:121,70; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:3; 列前后:1; 高度:2; 深度:0
2016/1/6 14:35:39: 任务号:121,70; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2016/1/6 14:35:42: 任务号:121,70; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:8; 巷道:7; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 14:35:45: 任务号:121,70; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:8; 巷道:7; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2016/1/6 14:35:48: 任务号:121,70; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:8; 巷道:7; 行:1; 列:1; 列前后:1; 高度:1; 深度:2
2016/1/6 14:35:51: 任务号:121,70; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:8; 巷道:7; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2016/1/6 14:35:55: 任务号:121,70; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:8; 巷道:7; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 14:35:58: 任务号:121,70; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 14:36:01: 任务号:121,70; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:2; 列前后:2; 高度:2; 深度:0
2016/1/6 14:36:04: 任务号:121,70; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:3; 列前后:1; 高度:2; 深度:0
2016/1/6 14:36:07: 任务号:121,70; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:1; 列:3; 列前后:1; 高度:2; 深度:1
2016/1/6 14:36:17: 任务号:121,70; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:3; 列前后:1; 高度:2; 深度:0
2016/1/6 14:36:26: 任务号:121,89; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:3; 列前后:1; 高度:1; 深度:0
2016/1/6 14:36:29: 任务号:121,89; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2016/1/6 14:36:32: 任务号:121,89; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:8; 巷道:7; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 14:36:36: 任务号:121,89; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:8; 巷道:7; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2016/1/6 14:36:39: 任务号:121,89; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:8; 巷道:7; 行:1; 列:1; 列前后:1; 高度:1; 深度:2
2016/1/6 14:36:42: 任务号:121,89; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:8; 巷道:7; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2016/1/6 14:36:45: 任务号:121,89; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:8; 巷道:7; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 14:36:49: 任务号:121,89; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 14:36:52: 任务号:121,89; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:2; 列前后:2; 高度:2; 深度:0
2016/1/6 14:36:55: 任务号:121,89; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:3; 列前后:1; 高度:2; 深度:0
2016/1/6 14:36:58: 任务号:121,89; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:3; 列前后:2; 高度:2; 深度:0
2016/1/6 14:37:01: 任务号:121,89; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:2; 列:3; 列前后:2; 高度:2; 深度:1
2016/1/6 14:37:04: 任务号:121,89; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:2; 列:3; 列前后:2; 高度:2; 深度:2
2016/1/6 14:37:07: 任务号:121,89; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:2; 列:3; 列前后:2; 高度:2; 深度:1
2016/1/6 14:37:11: 任务号:121,89; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:3; 列前后:2; 高度:2; 深度:0
2016/1/6 14:37:20: 任务号:121,107; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:3; 列前后:1; 高度:1; 深度:0
2016/1/6 14:37:23: 任务号:121,107; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2016/1/6 14:37:26: 任务号:121,107; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:8; 巷道:7; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 14:37:30: 任务号:121,107; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:8; 巷道:7; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2016/1/6 14:37:33: 任务号:121,107; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:8; 巷道:7; 行:1; 列:1; 列前后:1; 高度:1; 深度:2
2016/1/6 14:37:36: 任务号:121,107; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:8; 巷道:7; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2016/1/6 14:37:40: 任务号:121,107; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:8; 巷道:7; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 14:37:43: 任务号:121,107; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:8; 巷道:7; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 14:37:46: 任务号:121,107; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2016/1/6 14:37:49: 任务号:121,107; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:3; 列前后:2; 高度:2; 深度:0
2016/1/6 14:37:52: 任务号:121,107; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:3; 列前后:2; 高度:2; 深度:0
2016/1/6 14:37:55: 任务号:121,107; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:1; 列:3; 列前后:2; 高度:2; 深度:2
2016/1/6 14:38:02: 任务号:121,107; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:1; 列:3; 列前后:2; 高度:2; 深度:1
2016/1/6 14:38:05: 任务号:121,107; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:3; 列前后:2; 高度:2; 深度:0
2016/1/6 14:38:14: 任务号:121,167; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:3; 列前后:2; 高度:2; 深度:0
2016/1/6 14:38:17: 任务号:121,167; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2016/1/6 14:38:21: 任务号:121,167; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:8; 巷道:7; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 14:38:24: 任务号:121,167; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:8; 巷道:7; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2016/1/6 14:38:27: 任务号:121,167; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:8; 巷道:7; 行:1; 列:1; 列前后:1; 高度:1; 深度:2
2016/1/6 14:38:30: 任务号:121,167; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:8; 巷道:7; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2016/1/6 14:38:33: 任务号:121,167; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:8; 巷道:7; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 14:38:36: 任务号:121,167; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 14:38:40: 任务号:121,167; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2016/1/6 14:38:43: 任务号:121,167; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:3; 列前后:1; 高度:2; 深度:0
2016/1/6 14:38:46: 任务号:121,167; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:2; 列:3; 列前后:1; 高度:2; 深度:1
2016/1/6 14:38:55: 任务号:121,167; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:3; 列前后:1; 高度:2; 深度:0
2016/1/6 14:39:05: 任务号:121,189; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:3; 列前后:1; 高度:1; 深度:0
2016/1/6 14:39:08: 任务号:121,189; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 14:39:11: 任务号:121,189; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:8; 巷道:7; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 14:39:14: 任务号:121,189; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:8; 巷道:7; 行:1; 列:1; 列前后:1; 高度:1; 深度:2
2016/1/6 14:39:21: 任务号:121,189; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:8; 巷道:7; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2016/1/6 14:39:24: 任务号:121,189; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:8; 巷道:7; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 14:39:27: 任务号:121,189; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 14:39:30: 任务号:121,189; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2016/1/6 14:39:33: 任务号:121,189; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:3; 列前后:2; 高度:2; 深度:0
2016/1/6 14:39:37: 任务号:121,189; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:3; 列前后:3; 高度:2; 深度:0
2016/1/6 14:39:40: 任务号:121,189; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:1; 列:3; 列前后:3; 高度:2; 深度:1
2016/1/6 14:39:43: 任务号:121,189; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:1; 列:3; 列前后:3; 高度:2; 深度:2
2016/1/6 14:39:49: 任务号:121,189; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:3; 列前后:3; 高度:2; 深度:0
2016/1/6 14:40:49: 任务号:121,214; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:3; 列前后:2; 高度:1; 深度:0
2016/1/6 14:40:52: 任务号:121,214; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:2; 列前后:2; 高度:1; 深度:0
2016/1/6 14:40:55: 任务号:121,214; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:7; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 14:40:58: 任务号:121,214; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:8; 巷道:7; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2016/1/6 14:41:02: 任务号:121,214; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:8; 巷道:7; 行:1; 列:1; 列前后:1; 高度:1; 深度:2
2016/1/6 14:41:05: 任务号:121,214; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:8; 巷道:7; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2016/1/6 14:41:08: 任务号:121,214; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:8; 巷道:7; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
