2015/12/30 9:33:28: Break:  连接失败！
2015/12/30 9:45:03: 任务号:8,1; 低位指令代码:128; 高位指令代码:0; 函数模式:0; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2015/12/30 15:19:41: 任务号:109,238; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:4; 列前后:1; 高度:4; 深度:0
2015/12/30 15:19:44: 任务号:109,238; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:2; 列前后:2; 高度:2; 深度:0
2015/12/30 15:19:47: 任务号:109,238; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 15:19:51: 任务号:109,238; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:13; 巷道:12; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/30 15:19:54: 任务号:109,238; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:13; 巷道:12; 行:2; 列:1; 列前后:1; 高度:1; 深度:2
2015/12/30 15:20:00: 任务号:109,238; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:13; 巷道:12; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 15:20:04: 任务号:109,238; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 15:20:08: 任务号:109,238; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:2; 列前后:3; 高度:2; 深度:0
2015/12/30 15:20:11: 任务号:109,238; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:4; 列前后:2; 高度:4; 深度:0
2015/12/30 15:20:14: 任务号:109,238; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:7; 列前后:1; 高度:5; 深度:0
2015/12/30 15:20:18: 任务号:109,238; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:9; 列前后:2; 高度:8; 深度:0
2015/12/30 15:20:21: 任务号:109,238; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:10; 列前后:1; 高度:9; 深度:0
2015/12/30 15:20:25: 任务号:109,238; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:10; 列前后:1; 高度:11; 深度:0
2015/12/30 15:20:28: 任务号:109,238; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:2; 列:10; 列前后:1; 高度:11; 深度:1
2015/12/30 15:20:32: 任务号:109,238; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:2; 列:10; 列前后:1; 高度:11; 深度:2
2015/12/30 15:20:35: 任务号:109,238; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:2; 列:10; 列前后:1; 高度:11; 深度:1
2015/12/30 15:20:38: 任务号:109,238; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:10; 列前后:1; 高度:11; 深度:0
2015/12/30 15:20:49: 任务号:109,239; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:9; 列前后:2; 高度:10; 深度:0
2015/12/30 15:20:53: 任务号:109,239; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:8; 列前后:1; 高度:8; 深度:0
2015/12/30 15:20:56: 任务号:109,239; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:6; 列前后:1; 高度:6; 深度:0
2015/12/30 15:20:59: 任务号:109,239; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:4; 列前后:2; 高度:4; 深度:0
2015/12/30 15:21:03: 任务号:109,239; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:2; 列前后:2; 高度:2; 深度:0
2015/12/30 15:21:06: 任务号:109,239; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:13; 巷道:12; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 15:21:10: 任务号:109,239; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:13; 巷道:12; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/30 15:21:13: 任务号:109,239; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:13; 巷道:12; 行:2; 列:1; 列前后:1; 高度:1; 深度:2
2015/12/30 15:21:16: 任务号:109,239; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:13; 巷道:12; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/30 15:21:20: 任务号:109,239; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:13; 巷道:12; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 15:21:23: 任务号:109,239; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 15:21:26: 任务号:109,239; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:2; 列前后:2; 高度:2; 深度:0
2015/12/30 15:21:30: 任务号:109,239; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:4; 列前后:2; 高度:4; 深度:0
2015/12/30 15:21:33: 任务号:109,239; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:7; 列前后:1; 高度:5; 深度:0
2015/12/30 15:21:36: 任务号:109,239; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:9; 列前后:1; 高度:7; 深度:0
2015/12/30 15:21:40: 任务号:109,239; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:10; 列前后:1; 高度:9; 深度:0
2015/12/30 15:21:43: 任务号:109,239; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:10; 列前后:2; 高度:11; 深度:0
2015/12/30 15:21:46: 任务号:109,239; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:1; 列:10; 列前后:2; 高度:11; 深度:1
2015/12/30 15:21:50: 任务号:109,239; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:1; 列:10; 列前后:2; 高度:11; 深度:2
2015/12/30 15:21:56: 任务号:109,239; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:10; 列前后:2; 高度:11; 深度:0
2015/12/30 15:22:06: 任务号:109,250; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:9; 列前后:3; 高度:10; 深度:0
2015/12/30 15:22:10: 任务号:109,250; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:8; 列前后:2; 高度:8; 深度:0
2015/12/30 15:22:13: 任务号:109,250; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:6; 列前后:3; 高度:6; 深度:0
2015/12/30 15:22:16: 任务号:109,250; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:4; 列前后:3; 高度:4; 深度:0
2015/12/30 15:22:20: 任务号:109,250; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:2; 列前后:2; 高度:2; 深度:0
2015/12/30 15:22:23: 任务号:109,250; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 15:22:26: 任务号:109,250; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:13; 巷道:12; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/30 15:22:30: 任务号:109,250; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:13; 巷道:12; 行:2; 列:1; 列前后:1; 高度:1; 深度:2
2015/12/30 15:22:33: 任务号:109,250; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:13; 巷道:12; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/30 15:22:37: 任务号:109,250; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:13; 巷道:12; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 15:22:40: 任务号:109,250; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 15:22:47: Break: SendData Fail!
2015/12/30 15:23:08: 任务号:109,250; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:2; 列:10; 列前后:2; 高度:11; 深度:2
2015/12/30 15:23:11: 任务号:109,250; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:2; 列:10; 列前后:2; 高度:11; 深度:1
2015/12/30 15:23:15: 任务号:109,250; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:10; 列前后:2; 高度:11; 深度:0
2015/12/30 15:23:25: 任务号:110,24; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:10; 列前后:2; 高度:11; 深度:0
2015/12/30 15:23:29: 任务号:110,24; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:9; 列前后:3; 高度:10; 深度:0
2015/12/30 15:23:32: 任务号:110,24; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:8; 列前后:2; 高度:8; 深度:0
2015/12/30 15:23:35: 任务号:110,24; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:5; 列前后:3; 高度:5; 深度:0
2015/12/30 15:23:39: 任务号:110,24; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:4; 列前后:1; 高度:3; 深度:0
2015/12/30 15:23:42: 任务号:110,24; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:2; 列前后:2; 高度:2; 深度:0
2015/12/30 15:23:45: 任务号:110,24; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 15:23:49: 任务号:110,24; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:13; 巷道:12; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/30 15:23:52: 任务号:110,24; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:13; 巷道:12; 行:2; 列:1; 列前后:1; 高度:1; 深度:2
2015/12/30 15:23:56: 任务号:110,24; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:13; 巷道:12; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/30 15:23:59: 任务号:110,24; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:13; 巷道:12; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 15:24:02: 任务号:110,24; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 15:24:06: 任务号:110,24; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:2; 列前后:2; 高度:2; 深度:0
2015/12/30 15:24:09: 任务号:110,24; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:4; 列前后:1; 高度:4; 深度:0
2015/12/30 15:24:12: 任务号:110,24; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:6; 列前后:2; 高度:5; 深度:0
2015/12/30 15:24:16: 任务号:110,24; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:8; 列前后:3; 高度:7; 深度:0
2015/12/30 15:24:19: 任务号:110,24; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:10; 列前后:1; 高度:9; 深度:0
2015/12/30 15:24:22: 任务号:110,24; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:10; 列前后:1; 高度:10; 深度:0
2015/12/30 15:24:26: 任务号:110,24; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:1; 列:10; 列前后:1; 高度:11; 深度:1
2015/12/30 15:24:33: 任务号:110,24; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:10; 列前后:1; 高度:11; 深度:0
2015/12/30 15:24:46: 任务号:110,25; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:10; 列前后:1; 高度:10; 深度:0
2015/12/30 15:24:50: 任务号:110,25; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:9; 列前后:1; 高度:9; 深度:0
2015/12/30 15:24:53: 任务号:110,25; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:7; 列前后:1; 高度:7; 深度:0
2015/12/30 15:24:56: 任务号:110,25; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:5; 列前后:2; 高度:5; 深度:0
2015/12/30 15:25:00: 任务号:110,25; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:3; 列前后:1; 高度:3; 深度:0
2015/12/30 15:25:03: 任务号:110,25; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2015/12/30 15:25:06: 任务号:110,25; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:13; 巷道:12; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 15:25:10: 任务号:110,25; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:13; 巷道:12; 行:2; 列:1; 列前后:1; 高度:1; 深度:2
2015/12/30 15:25:17: 任务号:110,25; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:13; 巷道:12; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/30 15:25:20: 任务号:110,25; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:13; 巷道:12; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 15:25:23: 任务号:110,25; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 15:25:27: 任务号:110,25; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:2; 列前后:2; 高度:2; 深度:0
2015/12/30 15:25:30: 任务号:110,25; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:4; 列前后:2; 高度:4; 深度:0
2015/12/30 15:25:33: 任务号:110,25; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:6; 列前后:3; 高度:5; 深度:0
2015/12/30 15:25:37: 任务号:110,25; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:9; 列前后:1; 高度:7; 深度:0
2015/12/30 15:25:40: 任务号:110,25; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:10; 列前后:2; 高度:9; 深度:0
2015/12/30 15:25:44: 任务号:110,25; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:10; 列前后:3; 高度:11; 深度:0
2015/12/30 15:25:47: 任务号:110,25; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:2; 列:10; 列前后:3; 高度:11; 深度:1
2015/12/30 15:25:50: 任务号:110,25; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:2; 列:10; 列前后:3; 高度:11; 深度:2
2015/12/30 15:25:57: 任务号:110,25; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:10; 列前后:3; 高度:11; 深度:0
2015/12/30 15:26:08: 任务号:110,112; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:10; 列前后:3; 高度:11; 深度:0
2015/12/30 15:26:11: 任务号:110,112; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:10; 列前后:2; 高度:11; 深度:0
2015/12/30 15:26:14: 任务号:110,112; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:10; 列前后:1; 高度:11; 深度:0
2015/12/30 15:26:18: 任务号:110,112; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:1; 列:10; 列前后:1; 高度:11; 深度:1
2015/12/30 15:26:24: 任务号:110,112; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:10; 列前后:1; 高度:11; 深度:0
2015/12/30 15:26:28: 任务号:110,112; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:10; 列前后:1; 高度:11; 深度:0
2015/12/30 15:26:31: 任务号:110,112; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:9; 列前后:2; 高度:9; 深度:0
2015/12/30 15:26:34: 任务号:110,112; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:7; 列前后:3; 高度:8; 深度:0
2015/12/30 15:26:37: 任务号:110,112; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:6; 列前后:1; 高度:6; 深度:0
2015/12/30 15:26:41: 任务号:110,112; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:4; 列前后:1; 高度:3; 深度:0
2015/12/30 15:26:44: 任务号:110,112; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2015/12/30 15:26:47: 任务号:110,112; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:29; 巷道:12; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 15:26:51: 任务号:110,112; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:29; 巷道:12; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/30 15:26:54: 任务号:110,112; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:29; 巷道:12; 行:1; 列:1; 列前后:1; 高度:1; 深度:2
2015/12/30 15:26:58: 任务号:110,112; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:29; 巷道:12; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/30 15:27:01: 任务号:110,112; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:29; 巷道:12; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 15:27:13: 任务号:110,69; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:13; 巷道:12; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/30 15:27:17: 任务号:110,69; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:13; 巷道:12; 行:2; 列:1; 列前后:1; 高度:1; 深度:2
2015/12/30 15:27:21: 任务号:110,69; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:13; 巷道:12; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/30 15:27:24: 任务号:110,69; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:13; 巷道:12; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 15:27:27: 任务号:110,69; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/30 15:27:31: 任务号:110,69; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:2; 列前后:2; 高度:2; 深度:0
2015/12/30 15:27:34: 任务号:110,69; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:12; 行:0; 列:4; 列前后:1; 高度:4; 深度:0
