2015/12/12 13:37:11: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/12 14:11:57: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:6; 列前后:1; 高度:1; 深度:0
2015/12/12 14:12:00: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:6; 列前后:2; 高度:1; 深度:0
2015/12/12 14:12:03: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:6; 列前后:3; 高度:1; 深度:0
2015/12/12 14:12:07: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:7; 列前后:1; 高度:1; 深度:0
2015/12/12 14:12:10: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:7; 列前后:2; 高度:1; 深度:0
2015/12/12 14:12:13: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:7; 列前后:3; 高度:1; 深度:0
2015/12/12 14:12:20: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:8; 列前后:1; 高度:1; 深度:0
2015/12/12 14:12:23: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:8; 列前后:2; 高度:1; 深度:0
2015/12/12 14:12:38: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:10; 列前后:1; 高度:1; 深度:0
2015/12/12 14:12:46: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:10; 列前后:2; 高度:1; 深度:0
2015/12/12 14:12:50: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:10; 列前后:3; 高度:1; 深度:0
2015/12/12 14:13:47: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:11; 列前后:1; 高度:1; 深度:0
2015/12/12 14:13:54: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:11; 列前后:2; 高度:1; 深度:0
2015/12/12 14:13:57: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:11; 列前后:3; 高度:1; 深度:0
2015/12/12 14:14:00: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:12; 列前后:1; 高度:1; 深度:0
2015/12/12 14:14:04: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:12; 列前后:2; 高度:1; 深度:0
2015/12/12 14:14:07: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:12; 列前后:3; 高度:1; 深度:0
2015/12/12 14:14:10: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:13; 列前后:1; 高度:1; 深度:0
2015/12/12 14:14:17: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:13; 列前后:2; 高度:1; 深度:0
2015/12/12 14:14:20: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:13; 列前后:3; 高度:1; 深度:0
2015/12/12 14:14:24: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:14; 列前后:1; 高度:1; 深度:0
2015/12/12 14:14:27: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:14; 列前后:2; 高度:1; 深度:0
2015/12/12 14:14:30: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:14; 列前后:3; 高度:1; 深度:0
2015/12/12 14:14:33: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:15; 列前后:1; 高度:1; 深度:0
2015/12/12 14:14:40: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:15; 列前后:2; 高度:1; 深度:0
2015/12/12 14:14:43: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:15; 列前后:3; 高度:1; 深度:0
2015/12/12 14:14:47: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:16; 列前后:1; 高度:1; 深度:0
2015/12/12 14:14:50: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:16; 列前后:2; 高度:1; 深度:0
2015/12/12 14:14:53: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:16; 列前后:3; 高度:1; 深度:0
2015/12/12 14:14:56: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:17; 列前后:1; 高度:1; 深度:0
2015/12/12 14:15:00: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:17; 列前后:2; 高度:1; 深度:0
2015/12/12 14:15:06: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:17; 列前后:3; 高度:1; 深度:0
2015/12/12 14:15:09: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:18; 列前后:1; 高度:1; 深度:0
2015/12/12 14:15:13: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:18; 列前后:2; 高度:1; 深度:0
2015/12/12 14:15:16: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:18; 列前后:3; 高度:1; 深度:0
2015/12/12 14:15:20: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:19; 列前后:1; 高度:1; 深度:0
2015/12/12 14:15:23: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:19; 列前后:2; 高度:1; 深度:0
2015/12/12 14:15:26: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:19; 列前后:3; 高度:1; 深度:0
2015/12/12 14:15:33: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:20; 列前后:1; 高度:1; 深度:0
2015/12/12 14:15:36: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:20; 列前后:2; 高度:1; 深度:0
2015/12/12 14:15:39: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:20; 列前后:3; 高度:1; 深度:0
2015/12/12 14:15:43: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:21; 列前后:1; 高度:1; 深度:0
2015/12/12 14:15:46: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:21; 列前后:2; 高度:1; 深度:0
2015/12/12 14:15:56: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:21; 列前后:3; 高度:1; 深度:0
2015/12/12 14:30:29: 任务号:0,0; 低位指令代码:1; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:21; 列前后:3; 高度:1; 深度:0
2015/12/12 14:32:02: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:21; 列前后:3; 高度:1; 深度:0
2015/12/12 14:32:39: 任务号:0,0; 低位指令代码:10; 高位指令代码:128; 函数模式:148; 堆垛机模式:128; 动作点:1; 巷道:16; 行:0; 列:21; 列前后:3; 高度:1; 深度:0
2015/12/12 14:32:49: 任务号:0,0; 低位指令代码:3; 高位指令代码:128; 函数模式:132; 堆垛机模式:128; 动作点:1; 巷道:16; 行:0; 列:21; 列前后:3; 高度:1; 深度:0
2015/12/12 14:33:35: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:21; 列前后:3; 高度:1; 深度:0
2015/12/12 14:33:42: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:21; 列前后:2; 高度:1; 深度:0
2015/12/12 14:33:45: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:21; 列前后:1; 高度:1; 深度:0
2015/12/12 14:33:49: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:20; 列前后:3; 高度:1; 深度:0
2015/12/12 14:33:52: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:20; 列前后:2; 高度:1; 深度:0
2015/12/12 14:33:55: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:20; 列前后:1; 高度:1; 深度:0
2015/12/12 14:33:58: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:19; 列前后:3; 高度:1; 深度:0
2015/12/12 14:34:01: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:19; 列前后:2; 高度:1; 深度:0
2015/12/12 14:34:08: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:19; 列前后:1; 高度:1; 深度:0
2015/12/12 14:34:11: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:18; 列前后:3; 高度:1; 深度:0
2015/12/12 14:34:15: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:18; 列前后:2; 高度:1; 深度:0
2015/12/12 14:34:18: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:18; 列前后:1; 高度:1; 深度:0
2015/12/12 14:34:22: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:17; 列前后:3; 高度:1; 深度:0
2015/12/12 14:34:25: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:17; 列前后:2; 高度:1; 深度:0
2015/12/12 14:34:28: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:17; 列前后:1; 高度:1; 深度:0
2015/12/12 14:34:35: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:16; 列前后:3; 高度:1; 深度:0
2015/12/12 14:34:38: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:16; 列前后:2; 高度:1; 深度:0
2015/12/12 14:34:41: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:16; 列前后:1; 高度:1; 深度:0
2015/12/12 14:34:45: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:15; 列前后:3; 高度:1; 深度:0
2015/12/12 14:34:48: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:15; 列前后:2; 高度:1; 深度:0
2015/12/12 14:34:51: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:15; 列前后:1; 高度:1; 深度:0
2015/12/12 14:34:55: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:14; 列前后:3; 高度:1; 深度:0
2015/12/12 14:35:01: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:14; 列前后:2; 高度:1; 深度:0
2015/12/12 14:35:04: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:14; 列前后:1; 高度:1; 深度:0
2015/12/12 14:35:08: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:13; 列前后:3; 高度:1; 深度:0
2015/12/12 14:35:11: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:13; 列前后:2; 高度:1; 深度:0
2015/12/12 14:35:14: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:13; 列前后:1; 高度:1; 深度:0
2015/12/12 14:35:17: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:12; 列前后:3; 高度:1; 深度:0
2015/12/12 14:35:24: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:12; 列前后:2; 高度:1; 深度:0
2015/12/12 14:35:27: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:12; 列前后:1; 高度:1; 深度:0
2015/12/12 14:35:30: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:11; 列前后:3; 高度:1; 深度:0
2015/12/12 14:35:34: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:11; 列前后:2; 高度:1; 深度:0
2015/12/12 14:35:37: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:11; 列前后:1; 高度:1; 深度:0
2015/12/12 14:35:41: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:10; 列前后:3; 高度:1; 深度:0
2015/12/12 14:35:44: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:10; 列前后:2; 高度:1; 深度:0
2015/12/12 14:35:51: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:10; 列前后:1; 高度:1; 深度:0
2015/12/12 14:35:54: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:9; 列前后:3; 高度:1; 深度:0
2015/12/12 14:35:57: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:9; 列前后:2; 高度:1; 深度:0
2015/12/12 14:36:01: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:9; 列前后:1; 高度:1; 深度:0
2015/12/12 14:36:04: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:8; 列前后:3; 高度:1; 深度:0
2015/12/12 14:36:07: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:8; 列前后:2; 高度:1; 深度:0
2015/12/12 14:36:10: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:8; 列前后:1; 高度:1; 深度:0
2015/12/12 14:36:17: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:7; 列前后:3; 高度:1; 深度:0
2015/12/12 14:36:20: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:7; 列前后:2; 高度:1; 深度:0
2015/12/12 14:36:24: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:7; 列前后:1; 高度:1; 深度:0
2015/12/12 14:36:27: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:6; 列前后:3; 高度:1; 深度:0
2015/12/12 14:36:30: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:6; 列前后:2; 高度:1; 深度:0
2015/12/12 14:36:33: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:6; 列前后:1; 高度:1; 深度:0
2015/12/12 14:36:40: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:5; 列前后:3; 高度:1; 深度:0
2015/12/12 14:36:43: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:5; 列前后:2; 高度:1; 深度:0
2015/12/12 14:36:47: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:5; 列前后:1; 高度:1; 深度:0
2015/12/12 14:36:50: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:4; 列前后:3; 高度:1; 深度:0
2015/12/12 14:36:53: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:4; 列前后:2; 高度:1; 深度:0
2015/12/12 14:36:56: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:4; 列前后:1; 高度:1; 深度:0
2015/12/12 14:37:03: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:3; 列前后:3; 高度:1; 深度:0
2015/12/12 14:37:06: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:3; 列前后:2; 高度:1; 深度:0
2015/12/12 14:37:10: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:3; 列前后:1; 高度:1; 深度:0
2015/12/12 14:37:13: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:2; 列前后:3; 高度:1; 深度:0
2015/12/12 14:37:16: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:2; 列前后:2; 高度:1; 深度:0
2015/12/12 14:37:43: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2015/12/12 14:38:09: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/12 14:48:31: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/12 14:48:44: 任务号:0,0; 低位指令代码:2; 高位指令代码:130; 函数模式:132; 堆垛机模式:130; 动作点:1; 巷道:16; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/12 14:49:01: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/12 14:49:45: 任务号:0,0; 低位指令代码:10; 高位指令代码:128; 函数模式:148; 堆垛机模式:128; 动作点:1; 巷道:16; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/12 14:49:51: 任务号:0,0; 低位指令代码:3; 高位指令代码:128; 函数模式:132; 堆垛机模式:128; 动作点:1; 巷道:16; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/12 14:50:41: 任务号:0,0; 低位指令代码:2; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/12 14:50:54: 任务号:0,0; 低位指令代码:1; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:16; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
