2015/12/27 15:03:23: Break:  连接失败！
2015/12/27 15:09:22: 任务号:95,55; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/27 15:11:16: 任务号:95,83; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/27 15:11:19: 任务号:95,83; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:1; 列:1; 列前后:1; 高度:1; 深度:2
2015/12/27 15:11:26: 任务号:95,83; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/27 15:11:29: 任务号:95,83; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/27 15:11:36: 任务号:95,83; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:2; 高度:1; 深度:0
2015/12/27 15:11:40: 任务号:95,83; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:2; 高度:1; 深度:0
2015/12/27 15:11:43: 任务号:95,83; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:1; 列:2; 列前后:2; 高度:1; 深度:2
2015/12/27 15:11:49: 任务号:95,83; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:1; 列:2; 列前后:2; 高度:1; 深度:1
2015/12/27 15:11:53: 任务号:95,83; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:2; 高度:1; 深度:0
2015/12/27 15:12:03: 任务号:95,97; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2015/12/27 15:12:06: 任务号:95,97; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/27 15:12:09: 任务号:95,97; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/27 15:12:13: 任务号:95,97; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:1; 列:1; 列前后:1; 高度:1; 深度:2
2015/12/27 15:12:16: 任务号:95,97; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/27 15:12:19: 任务号:95,97; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/27 15:12:23: 任务号:95,97; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/27 15:12:26: 任务号:95,97; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:2; 高度:1; 深度:0
2015/12/27 15:12:29: 任务号:95,97; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:2; 高度:1; 深度:0
2015/12/27 15:12:33: 任务号:95,97; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:2; 列:2; 列前后:2; 高度:1; 深度:2
2015/12/27 15:12:39: 任务号:95,97; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:2; 列:2; 列前后:2; 高度:1; 深度:1
2015/12/27 15:12:43: 任务号:95,97; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:2; 高度:1; 深度:0
2015/12/27 15:12:53: 任务号:95,112; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:2; 高度:1; 深度:0
2015/12/27 15:12:56: 任务号:95,112; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/27 15:12:59: 任务号:95,112; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/27 15:13:03: 任务号:95,112; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:1; 列:1; 列前后:1; 高度:1; 深度:2
2015/12/27 15:13:09: 任务号:95,112; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/27 15:13:13: 任务号:95,112; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/27 15:13:16: 任务号:95,112; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2015/12/27 15:13:19: 任务号:95,112; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:1; 列:2; 列前后:1; 高度:1; 深度:1
2015/12/27 15:13:26: 任务号:95,112; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2015/12/27 15:13:49: 任务号:95,138; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2015/12/27 15:13:53: 任务号:95,138; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/27 15:13:56: 任务号:95,138; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/27 15:13:59: 任务号:95,138; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:1; 列:1; 列前后:1; 高度:1; 深度:2
2015/12/27 15:14:02: 任务号:95,138; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/27 15:14:06: 任务号:95,138; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/27 15:14:09: 任务号:95,138; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/27 15:14:13: 任务号:95,138; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2015/12/27 15:14:16: 任务号:95,138; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:2; 列:2; 列前后:1; 高度:1; 深度:1
2015/12/27 15:14:23: 任务号:95,138; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2015/12/27 15:14:33: 任务号:95,142; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/27 15:14:37: 任务号:95,142; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/27 15:14:40: 任务号:95,142; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:1; 列:1; 列前后:1; 高度:1; 深度:2
2015/12/27 15:14:46: 任务号:95,142; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/27 15:14:50: 任务号:95,142; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/27 15:14:53: 任务号:95,142; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2015/12/27 15:14:57: 任务号:95,142; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:1; 列:2; 列前后:2; 高度:1; 深度:1
2015/12/27 15:15:07: 任务号:95,142; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:2; 高度:1; 深度:0
2015/12/27 15:15:17: 任务号:95,146; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:2; 高度:1; 深度:0
2015/12/27 15:15:21: 任务号:95,146; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/27 15:15:24: 任务号:95,146; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/27 15:15:28: 任务号:95,146; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:1; 列:1; 列前后:1; 高度:1; 深度:2
2015/12/27 15:15:34: 任务号:95,146; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/27 15:15:37: 任务号:95,146; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/27 15:15:41: 任务号:95,146; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2015/12/27 15:15:44: 任务号:95,146; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:2; 高度:1; 深度:0
2015/12/27 15:15:47: 任务号:95,146; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:2; 列:2; 列前后:2; 高度:1; 深度:1
2015/12/27 15:15:54: 任务号:95,146; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:2; 高度:1; 深度:0
2015/12/27 15:16:07: 任务号:95,150; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:2; 高度:1; 深度:0
2015/12/27 15:16:11: 任务号:95,150; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/27 15:16:14: 任务号:95,150; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/27 15:16:17: 任务号:95,150; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:1; 列:1; 列前后:1; 高度:1; 深度:2
2015/12/27 15:16:21: 任务号:95,150; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/27 15:16:24: 任务号:95,150; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/27 15:16:31: 任务号:95,150; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:2; 高度:1; 深度:0
2015/12/27 15:16:35: 任务号:95,150; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:3; 高度:1; 深度:0
2015/12/27 15:16:38: 任务号:95,150; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:1; 列:2; 列前后:3; 高度:1; 深度:2
2015/12/27 15:16:45: 任务号:95,150; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:1; 列:2; 列前后:3; 高度:1; 深度:1
2015/12/27 15:16:48: 任务号:95,150; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:3; 高度:1; 深度:0
2015/12/27 15:16:58: 任务号:95,154; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:3; 高度:1; 深度:0
2015/12/27 15:17:01: 任务号:95,154; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2015/12/27 15:17:05: 任务号:95,154; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/27 15:17:08: 任务号:95,154; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:1; 列:1; 列前后:1; 高度:1; 深度:2
2015/12/27 15:17:15: 任务号:95,154; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/27 15:17:18: 任务号:95,154; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/27 15:17:25: 任务号:95,154; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:2; 高度:1; 深度:0
2015/12/27 15:17:28: 任务号:95,154; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:3; 高度:1; 深度:0
2015/12/27 15:17:31: 任务号:95,154; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:2; 列:2; 列前后:3; 高度:1; 深度:1
2015/12/27 15:17:35: 任务号:95,154; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:2; 列:2; 列前后:3; 高度:1; 深度:2
2015/12/27 15:17:38: 任务号:95,154; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:2; 列:2; 列前后:3; 高度:1; 深度:1
2015/12/27 15:17:41: 任务号:95,154; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:3; 高度:1; 深度:0
2015/12/27 15:17:55: 任务号:95,158; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:2; 高度:1; 深度:0
2015/12/27 15:17:58: 任务号:95,158; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/27 15:18:02: 任务号:95,158; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/27 15:18:05: 任务号:95,158; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:1; 列:1; 列前后:1; 高度:1; 深度:2
2015/12/27 15:18:08: 任务号:95,158; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/27 15:18:12: 任务号:95,158; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/27 15:18:15: 任务号:95,158; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/27 15:18:19: 任务号:95,158; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:2; 高度:1; 深度:0
2015/12/27 15:18:22: 任务号:95,158; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:3; 列前后:1; 高度:1; 深度:0
2015/12/27 15:18:25: 任务号:95,158; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:1; 列:3; 列前后:1; 高度:1; 深度:1
2015/12/27 15:18:29: 任务号:95,158; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:1; 列:3; 列前后:1; 高度:1; 深度:2
2015/12/27 15:18:35: 任务号:95,158; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:3; 列前后:1; 高度:1; 深度:0
2015/12/27 15:18:45: 任务号:95,163; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:3; 列前后:1; 高度:1; 深度:0
2015/12/27 15:18:49: 任务号:95,163; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2015/12/27 15:18:52: 任务号:95,163; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/27 15:18:56: 任务号:95,163; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/27 15:18:59: 任务号:95,163; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:1; 列:1; 列前后:1; 高度:1; 深度:2
2015/12/27 15:19:02: 任务号:95,163; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/27 15:19:06: 任务号:95,163; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:10; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/27 15:19:09: 任务号:95,163; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/27 15:19:12: 任务号:95,163; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:2; 高度:1; 深度:0
2015/12/27 15:19:15: 任务号:95,163; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:3; 列前后:1; 高度:1; 深度:0
2015/12/27 15:19:19: 任务号:95,163; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:2; 列:3; 列前后:1; 高度:1; 深度:1
2015/12/27 15:19:22: 任务号:95,163; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:2; 列:3; 列前后:1; 高度:1; 深度:2
2015/12/27 15:19:29: 任务号:95,163; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:3; 列前后:1; 高度:1; 深度:0
2015/12/27 15:20:30: 任务号:8,1; 低位指令代码:1; 高位指令代码:0; 函数模式:1; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2015/12/27 15:23:05: 任务号:95,164; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:3; 高度:1; 深度:0
2015/12/27 15:23:09: 任务号:95,164; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2015/12/27 15:23:12: 任务号:95,164; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:2; 列:2; 列前后:1; 高度:1; 深度:1
2015/12/27 15:23:19: 任务号:95,164; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2015/12/27 15:23:22: 任务号:95,164; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2015/12/27 15:23:26: 任务号:95,164; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:9; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
