2016/1/5 10:00:11: Break:  连接失败！
2016/1/5 10:00:31: Break:  连接失败！
2016/1/5 10:00:51: Break:  连接失败！
2016/1/5 10:01:11: Break:  连接失败！
2016/1/5 10:01:31: Break:  连接失败！
2016/1/5 10:01:51: Break:  连接失败！
2016/1/5 10:02:11: Break:  连接失败！
2016/1/5 10:02:31: Break:  连接失败！
2016/1/5 10:02:51: Break:  连接失败！
2016/1/5 10:03:11: Break:  连接失败！
2016/1/5 10:03:31: Break:  连接失败！
2016/1/5 10:03:51: Break:  连接失败！
2016/1/5 10:04:11: Break:  连接失败！
2016/1/5 10:04:31: Break:  连接失败！
2016/1/5 10:04:51: Break:  连接失败！
2016/1/5 10:05:11: Break:  连接失败！
2016/1/5 10:20:14: 任务号:0,1; 低位指令代码:1; 高位指令代码:0; 函数模式:1; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2016/1/5 11:14:42: 任务号:8,1; 低位指令代码:1; 高位指令代码:0; 函数模式:1; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2016/1/5 11:14:50: 任务号:0,3; 低位指令代码:1; 高位指令代码:15; 函数模式:2; 堆垛机模式:15; 动作点:14; 巷道:0; 行:8; 列:1; 列前后:1; 高度:1; 深度:83
2016/1/5 11:14:54: 任务号:3,6; 低位指令代码:15; 高位指令代码:137; 函数模式:3; 堆垛机模式:137; 动作点:7; 巷道:0; 行:0; 列:0; 列前后:0; 高度:0; 深度:18
2016/1/5 11:14:57: 任务号:116,171; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:0; 列:3; 列前后:1; 高度:2; 深度:0
2016/1/5 11:15:01: 任务号:8,1; 低位指令代码:1; 高位指令代码:0; 函数模式:1; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2016/1/5 11:20:13: 任务号:116,185; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:0; 列:3; 列前后:1; 高度:2; 深度:0
2016/1/5 11:20:17: 任务号:116,185; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:0; 列:2; 列前后:2; 高度:1; 深度:0
2016/1/5 11:20:20: 任务号:116,185; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/5 11:20:24: 任务号:116,185; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:3; 巷道:2; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2016/1/5 11:20:27: 任务号:116,185; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:3; 巷道:2; 行:2; 列:1; 列前后:1; 高度:1; 深度:2
2016/1/5 11:20:30: 任务号:116,185; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:3; 巷道:2; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2016/1/5 11:20:34: 任务号:116,185; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:3; 巷道:2; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/5 11:20:37: 任务号:116,185; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/5 11:20:41: 任务号:116,185; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:0; 列:2; 列前后:2; 高度:2; 深度:0
2016/1/5 11:20:44: 任务号:116,185; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:0; 列:3; 列前后:1; 高度:2; 深度:0
2016/1/5 11:20:48: 任务号:116,185; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:2; 列:3; 列前后:1; 高度:2; 深度:1
2016/1/5 11:20:51: 任务号:116,185; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:2; 列:3; 列前后:1; 高度:2; 深度:2
2016/1/5 11:20:58: 任务号:116,185; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:0; 列:3; 列前后:1; 高度:2; 深度:0
2016/1/5 11:21:09: 任务号:116,186; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:0; 列:3; 列前后:1; 高度:2; 深度:0
2016/1/5 11:21:12: 任务号:116,186; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2016/1/5 11:21:15: 任务号:116,186; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:3; 巷道:2; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/5 11:21:19: 任务号:116,186; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:3; 巷道:2; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2016/1/5 11:21:22: 任务号:116,186; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:3; 巷道:2; 行:2; 列:1; 列前后:1; 高度:1; 深度:2
2016/1/5 11:21:26: 任务号:116,186; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:3; 巷道:2; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2016/1/5 11:21:29: 任务号:116,186; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:3; 巷道:2; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/5 11:21:32: 任务号:116,186; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/5 11:21:36: 任务号:116,186; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:0; 列:2; 列前后:2; 高度:2; 深度:0
2016/1/5 11:21:39: 任务号:116,186; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:0; 列:3; 列前后:2; 高度:2; 深度:0
2016/1/5 11:21:43: 任务号:116,186; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:1; 列:3; 列前后:2; 高度:2; 深度:1
2016/1/5 11:21:46: 任务号:116,186; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:1; 列:3; 列前后:2; 高度:2; 深度:2
2016/1/5 11:21:53: 任务号:116,186; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:0; 列:3; 列前后:2; 高度:2; 深度:0
2016/1/5 11:23:06: 任务号:116,213; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:0; 列:3; 列前后:2; 高度:2; 深度:0
2016/1/5 11:23:10: 任务号:116,213; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:0; 列:2; 列前后:2; 高度:1; 深度:0
2016/1/5 11:23:13: 任务号:116,213; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:3; 巷道:2; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/5 11:23:16: 任务号:116,213; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:3; 巷道:2; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2016/1/5 11:23:20: 任务号:116,213; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:3; 巷道:2; 行:2; 列:1; 列前后:1; 高度:1; 深度:2
2016/1/5 11:23:23: 任务号:116,213; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:3; 巷道:2; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2016/1/5 11:23:27: 任务号:116,213; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:3; 巷道:2; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/5 11:23:31: 任务号:116,213; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/5 11:23:34: 任务号:116,213; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:0; 列:2; 列前后:3; 高度:2; 深度:0
2016/1/5 11:23:37: 任务号:116,213; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:0; 列:3; 列前后:2; 高度:2; 深度:0
2016/1/5 11:23:41: 任务号:116,213; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:2; 列:3; 列前后:2; 高度:2; 深度:1
2016/1/5 11:23:44: 任务号:116,213; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:2; 列:3; 列前后:2; 高度:2; 深度:2
2016/1/5 11:23:52: 任务号:116,213; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:0; 列:3; 列前后:2; 高度:2; 深度:0
2016/1/5 11:24:02: 任务号:116,214; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:0; 列:3; 列前后:1; 高度:1; 深度:0
2016/1/5 11:24:06: 任务号:116,214; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2016/1/5 11:24:09: 任务号:116,214; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:3; 巷道:2; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/5 11:24:12: 任务号:116,214; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:3; 巷道:2; 行:2; 列:1; 列前后:1; 高度:1; 深度:2
2016/1/5 11:24:19: 任务号:116,214; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:3; 巷道:2; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2016/1/5 11:24:23: 任务号:116,214; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:3; 巷道:2; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/5 11:24:26: 任务号:116,214; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/5 11:24:30: 任务号:116,214; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:0; 列:2; 列前后:2; 高度:2; 深度:0
2016/1/5 11:24:33: 任务号:116,214; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:0; 列:3; 列前后:3; 高度:2; 深度:0
2016/1/5 11:24:36: 任务号:116,214; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:0; 列:3; 列前后:3; 高度:2; 深度:0
2016/1/5 11:24:40: 任务号:116,214; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:1; 列:3; 列前后:3; 高度:2; 深度:2
2016/1/5 11:24:47: 任务号:116,214; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:1; 列:3; 列前后:3; 高度:2; 深度:1
2016/1/5 11:24:50: 任务号:116,214; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:0; 列:3; 列前后:3; 高度:2; 深度:0
2016/1/5 11:25:00: 任务号:116,215; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:0; 列:3; 列前后:2; 高度:1; 深度:0
2016/1/5 11:25:04: 任务号:116,215; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:0; 列:2; 列前后:2; 高度:1; 深度:0
2016/1/5 11:25:07: 任务号:116,215; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/5 11:25:10: 任务号:116,215; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:3; 巷道:2; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/5 11:25:47: 任务号:116,215; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:3; 巷道:2; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2016/1/5 11:25:51: 任务号:116,215; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:3; 巷道:2; 行:2; 列:1; 列前后:1; 高度:1; 深度:2
2016/1/5 11:25:54: 任务号:116,215; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:3; 巷道:2; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2016/1/5 11:25:57: 任务号:116,215; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:3; 巷道:2; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/5 11:26:01: 任务号:116,215; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/5 11:26:04: 任务号:116,215; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:0; 列:2; 列前后:2; 高度:2; 深度:0
2016/1/5 11:26:08: 任务号:116,215; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:0; 列:3; 列前后:2; 高度:2; 深度:0
2016/1/5 11:26:11: 任务号:116,215; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:0; 列:3; 列前后:3; 高度:2; 深度:0
2016/1/5 11:26:15: 任务号:116,215; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:2; 列:3; 列前后:3; 高度:2; 深度:2
2016/1/5 11:26:21: 任务号:116,215; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:0; 列:3; 列前后:3; 高度:2; 深度:0
2016/1/5 11:26:25: 任务号:116,215; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:2; 行:0; 列:3; 列前后:3; 高度:2; 深度:0
