2015/12/4 15:33:26: Break: SendData Fail!
2015/12/4 15:33:46: Break:  连接失败！
2015/12/4 15:34:06: Break:  连接失败！
2015/12/4 15:35:14: Break: SendData Fail!
2015/12/4 15:53:18: 任务号:86,224; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:0; 列:2; 列前后:3; 高度:1; 深度:0
2015/12/4 16:15:29: 任务号:86,224; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:0; 列:1; 列前后:1; 高度:5; 深度:0
2015/12/4 16:15:32: 任务号:86,224; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:0; 列:1; 列前后:1; 高度:6; 深度:0
2015/12/4 16:15:33: 任务号:86,224; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:0; 列:1; 列前后:1; 高度:6; 深度:0
2015/12/4 16:15:34: 任务号:86,224; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:2; 列:1; 列前后:1; 高度:6; 深度:1
2015/12/4 16:15:36: 任务号:86,224; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:2; 列:1; 列前后:1; 高度:6; 深度:2
2015/12/4 16:15:42: 任务号:86,224; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:2; 列:1; 列前后:1; 高度:6; 深度:1
2015/12/4 16:15:44: 任务号:86,224; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:0; 列:1; 列前后:1; 高度:6; 深度:0
2015/12/4 16:20:18: 任务号:8,1; 低位指令代码:1; 高位指令代码:0; 函数模式:1; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2015/12/4 16:20:19: 任务号:86,224; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:0; 列:1; 列前后:1; 高度:6; 深度:0
2015/12/4 16:28:51: 任务号:86,225; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:6; 深度:0
2015/12/4 16:28:54: 任务号:86,225; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:5; 深度:0
2015/12/4 16:28:56: 任务号:86,225; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:4; 深度:0
2015/12/4 16:28:57: 任务号:86,225; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:3; 深度:0
2015/12/4 16:28:59: 任务号:86,225; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:2; 深度:0
2015/12/4 16:29:01: 任务号:86,225; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/4 16:29:05: 任务号:86,225; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/4 16:29:06: 任务号:86,225; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/4 16:29:07: 任务号:86,225; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:2; 列:1; 列前后:1; 高度:1; 深度:2
2015/12/4 16:29:12: 任务号:86,225; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/4 16:29:15: 任务号:86,225; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/4 16:29:16: 任务号:86,225; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/4 16:29:19: 任务号:86,225; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:0; 列:1; 列前后:1; 高度:2; 深度:0
2015/12/4 16:29:21: 任务号:86,225; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:0; 列:1; 列前后:1; 高度:3; 深度:0
2015/12/4 16:29:23: 任务号:86,225; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:0; 列:1; 列前后:1; 高度:4; 深度:0
2015/12/4 16:29:24: 任务号:86,225; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:0; 列:1; 列前后:1; 高度:5; 深度:0
2015/12/4 16:29:26: 任务号:86,225; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:0; 列:1; 列前后:1; 高度:6; 深度:0
2015/12/4 16:29:28: 任务号:86,225; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:0; 列:1; 列前后:1; 高度:6; 深度:0
2015/12/4 16:29:29: 任务号:86,225; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:1; 列:1; 列前后:1; 高度:6; 深度:1
2015/12/4 16:29:31: 任务号:86,225; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:1; 列:1; 列前后:1; 高度:6; 深度:2
2015/12/4 16:29:37: 任务号:86,225; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:1; 列:1; 列前后:1; 高度:6; 深度:1
2015/12/4 16:29:39: 任务号:86,225; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:0; 列:1; 列前后:1; 高度:6; 深度:0
2015/12/4 16:30:19: 任务号:86,226; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:6; 深度:0
2015/12/4 16:30:21: 任务号:86,226; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:5; 深度:0
2015/12/4 16:30:23: 任务号:86,226; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:4; 深度:0
2015/12/4 16:30:24: 任务号:86,226; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:3; 深度:0
2015/12/4 16:30:26: 任务号:86,226; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:2; 深度:0
2015/12/4 16:30:28: 任务号:86,226; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/4 16:30:32: 任务号:86,226; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/4 16:30:33: 任务号:86,226; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/4 16:30:34: 任务号:86,226; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:2; 列:1; 列前后:1; 高度:1; 深度:2
2015/12/4 16:30:39: 任务号:86,226; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/4 16:30:42: 任务号:86,226; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/4 16:30:43: 任务号:86,226; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/4 16:30:46: 任务号:86,226; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:0; 列:1; 列前后:1; 高度:2; 深度:0
2015/12/4 16:30:51: 任务号:86,226; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:0; 列:1; 列前后:1; 高度:3; 深度:0
2015/12/4 16:30:52: 任务号:86,226; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:0; 列:1; 列前后:1; 高度:5; 深度:0
2015/12/4 16:30:54: 任务号:86,226; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:0; 列:1; 列前后:1; 高度:6; 深度:0
2015/12/4 16:30:56: 任务号:86,226; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:0; 列:1; 列前后:1; 高度:7; 深度:0
2015/12/4 16:30:58: 任务号:86,226; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:2; 列:1; 列前后:1; 高度:7; 深度:1
2015/12/4 16:31:01: 任务号:86,226; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:2; 列:1; 列前后:1; 高度:7; 深度:2
2015/12/4 16:31:07: 任务号:86,226; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:2; 列:1; 列前后:1; 高度:7; 深度:1
2015/12/4 16:31:08: 任务号:86,226; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:0; 列:1; 列前后:1; 高度:7; 深度:0
2015/12/4 16:31:11: 任务号:86,227; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:7; 深度:0
2015/12/4 16:31:13: 任务号:86,227; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:6; 深度:0
2015/12/4 16:31:15: 任务号:86,227; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:5; 深度:0
2015/12/4 16:31:17: 任务号:86,227; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:4; 深度:0
2015/12/4 16:31:18: 任务号:86,227; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:3; 深度:0
2015/12/4 16:31:20: 任务号:86,227; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:2; 深度:0
2015/12/4 16:31:22: 任务号:86,227; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/4 16:31:26: 任务号:86,227; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/4 16:31:27: 任务号:86,227; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/4 16:31:29: 任务号:86,227; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:2; 列:1; 列前后:1; 高度:1; 深度:2
2015/12/4 16:31:34: 任务号:86,227; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/4 16:31:37: 任务号:86,227; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/4 16:31:38: 任务号:86,227; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/4 16:31:38: 任务号:86,227; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/4 16:31:42: 任务号:86,227; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:0; 列:1; 列前后:1; 高度:2; 深度:0
2015/12/4 16:31:44: 任务号:86,227; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:0; 列:1; 列前后:1; 高度:3; 深度:0
2015/12/4 16:31:46: 任务号:86,227; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:0; 列:1; 列前后:1; 高度:4; 深度:0
2015/12/4 16:31:47: 任务号:86,227; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:0; 列:1; 列前后:1; 高度:5; 深度:0
2015/12/4 16:31:49: 任务号:86,227; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:0; 列:1; 列前后:1; 高度:6; 深度:0
2015/12/4 16:31:51: 任务号:86,227; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:0; 列:1; 列前后:1; 高度:7; 深度:0
2015/12/4 16:31:53: 任务号:86,227; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:1; 列:1; 列前后:1; 高度:7; 深度:1
2015/12/4 16:31:56: 任务号:86,227; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:1; 列:1; 列前后:1; 高度:7; 深度:2
2015/12/4 16:32:02: 任务号:86,227; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:1; 列:1; 列前后:1; 高度:7; 深度:1
2015/12/4 16:32:04: 任务号:86,227; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:0; 列:1; 列前后:1; 高度:7; 深度:0
2015/12/4 16:32:07: 任务号:86,228; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:7; 深度:0
2015/12/4 16:32:09: 任务号:86,228; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:6; 深度:0
2015/12/4 16:32:11: 任务号:86,228; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:5; 深度:0
2015/12/4 16:32:12: 任务号:86,228; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:4; 深度:0
2015/12/4 16:32:13: 任务号:86,228; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:3; 深度:0
2015/12/4 16:32:16: 任务号:86,228; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:2; 深度:0
2015/12/4 16:32:17: 任务号:86,228; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/4 16:32:22: 任务号:86,228; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/4 16:32:23: 任务号:86,228; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/4 16:32:24: 任务号:86,228; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:2; 列:1; 列前后:1; 高度:1; 深度:2
2015/12/4 16:32:29: 任务号:86,228; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/4 16:32:32: 任务号:86,228; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/4 16:32:33: 任务号:86,228; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/4 16:32:36: 任务号:86,228; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:0; 列:1; 列前后:1; 高度:2; 深度:0
2015/12/4 16:32:38: 任务号:86,228; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:0; 列:1; 列前后:1; 高度:3; 深度:0
2015/12/4 16:32:40: 任务号:86,228; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:0; 列:1; 列前后:1; 高度:4; 深度:0
2015/12/4 16:32:41: 任务号:86,228; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:0; 列:1; 列前后:1; 高度:5; 深度:0
2015/12/4 16:32:43: 任务号:86,228; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:0; 列:1; 列前后:1; 高度:6; 深度:0
2015/12/4 16:32:45: 任务号:86,228; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:0; 列:1; 列前后:1; 高度:7; 深度:0
2015/12/4 16:32:47: 任务号:86,228; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:0; 列:1; 列前后:1; 高度:8; 深度:0
2015/12/4 16:32:50: 任务号:86,228; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:2; 列:1; 列前后:1; 高度:8; 深度:1
2015/12/4 16:32:53: 任务号:86,228; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:2; 列:1; 列前后:1; 高度:8; 深度:2
2015/12/4 16:32:59: 任务号:86,228; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:2; 列:1; 列前后:1; 高度:8; 深度:1
2015/12/4 16:33:00: 任务号:86,228; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:0; 列:1; 列前后:1; 高度:8; 深度:0
2015/12/4 16:33:01: 任务号:86,228; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:0; 列:1; 列前后:1; 高度:8; 深度:0
2015/12/4 16:33:07: 任务号:86,231; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:8; 深度:0
2015/12/4 16:33:09: 任务号:86,231; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:7; 深度:0
2015/12/4 16:33:11: 任务号:86,231; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:6; 深度:0
2015/12/4 16:33:13: 任务号:86,231; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:5; 深度:0
2015/12/4 16:33:15: 任务号:86,231; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:4; 深度:0
2015/12/4 16:33:16: 任务号:86,231; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:3; 深度:0
2015/12/4 16:33:18: 任务号:86,231; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:2; 深度:0
2015/12/4 16:33:19: 任务号:86,231; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/4 16:33:25: 任务号:86,231; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/4 16:33:26: 任务号:86,231; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/4 16:33:27: 任务号:86,231; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:2; 列:1; 列前后:1; 高度:1; 深度:2
2015/12/4 16:33:32: 任务号:86,231; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2015/12/4 16:33:35: 任务号:86,231; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:15; 巷道:14; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2015/12/4 16:33:36: 任务号:86,231; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:14; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
