2016/1/5 10:00:19: Break:  连接失败！
2016/1/5 10:01:37: 任务号:0,0; 低位指令代码:1; 高位指令代码:2; 函数模式:4; 堆垛机模式:2; 动作点:1; 巷道:14; 行:0; 列:4; 列前后:3; 高度:2; 深度:0
2016/1/5 11:04:58: 任务号:3,6; 低位指令代码:15; 高位指令代码:0; 函数模式:3; 堆垛机模式:0; 动作点:7; 巷道:0; 行:0; 列:0; 列前后:0; 高度:0; 深度:18
2016/1/5 11:05:34: 任务号:0,1; 低位指令代码:128; 高位指令代码:0; 函数模式:0; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2016/1/5 11:06:22: 任务号:0,4; 低位指令代码:3; 高位指令代码:15; 函数模式:4; 堆垛机模式:15; 动作点:0; 巷道:0; 行:0; 列:1; 列前后:128; 高度:0; 深度:83
2016/1/5 11:06:25: 任务号:3,6; 低位指令代码:15; 高位指令代码:0; 函数模式:3; 堆垛机模式:0; 动作点:7; 巷道:0; 行:0; 列:0; 列前后:0; 高度:0; 深度:18
2016/1/5 11:06:32: 任务号:0,1; 低位指令代码:128; 高位指令代码:0; 函数模式:0; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2016/1/5 11:06:39: 任务号:0,4; 低位指令代码:3; 高位指令代码:15; 函数模式:4; 堆垛机模式:15; 动作点:0; 巷道:0; 行:0; 列:1; 列前后:128; 高度:0; 深度:83
2016/1/5 11:06:43: 任务号:3,6; 低位指令代码:15; 高位指令代码:0; 函数模式:3; 堆垛机模式:0; 动作点:7; 巷道:0; 行:0; 列:0; 列前后:0; 高度:0; 深度:18
2016/1/5 11:08:07: 任务号:0,1; 低位指令代码:128; 高位指令代码:0; 函数模式:0; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2016/1/5 11:08:21: 任务号:0,4; 低位指令代码:3; 高位指令代码:15; 函数模式:4; 堆垛机模式:15; 动作点:0; 巷道:0; 行:0; 列:1; 列前后:128; 高度:0; 深度:83
2016/1/5 11:08:37: 任务号:3,6; 低位指令代码:15; 高位指令代码:0; 函数模式:3; 堆垛机模式:0; 动作点:7; 巷道:0; 行:0; 列:0; 列前后:0; 高度:0; 深度:18
2016/1/5 11:08:51: 任务号:0,1; 低位指令代码:128; 高位指令代码:0; 函数模式:0; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2016/1/5 11:08:58: 任务号:0,4; 低位指令代码:3; 高位指令代码:15; 函数模式:4; 堆垛机模式:15; 动作点:0; 巷道:0; 行:0; 列:1; 列前后:128; 高度:0; 深度:83
2016/1/5 11:09:01: 任务号:3,6; 低位指令代码:15; 高位指令代码:0; 函数模式:3; 堆垛机模式:0; 动作点:7; 巷道:0; 行:0; 列:0; 列前后:0; 高度:0; 深度:18
2016/1/5 11:09:09: 任务号:0,1; 低位指令代码:128; 高位指令代码:0; 函数模式:0; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2016/1/5 11:09:16: 任务号:0,4; 低位指令代码:3; 高位指令代码:15; 函数模式:4; 堆垛机模式:15; 动作点:0; 巷道:0; 行:0; 列:1; 列前后:128; 高度:0; 深度:83
2016/1/5 11:09:19: 任务号:3,6; 低位指令代码:15; 高位指令代码:0; 函数模式:3; 堆垛机模式:0; 动作点:7; 巷道:0; 行:0; 列:0; 列前后:0; 高度:0; 深度:18
2016/1/5 11:09:26: 任务号:0,1; 低位指令代码:128; 高位指令代码:0; 函数模式:0; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2016/1/5 11:09:33: 任务号:0,4; 低位指令代码:3; 高位指令代码:15; 函数模式:4; 堆垛机模式:15; 动作点:0; 巷道:0; 行:0; 列:1; 列前后:128; 高度:0; 深度:83
2016/1/5 11:09:36: 任务号:3,6; 低位指令代码:15; 高位指令代码:0; 函数模式:3; 堆垛机模式:0; 动作点:7; 巷道:0; 行:0; 列:0; 列前后:0; 高度:0; 深度:18
2016/1/5 11:09:43: 任务号:0,1; 低位指令代码:128; 高位指令代码:0; 函数模式:0; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2016/1/5 11:09:50: 任务号:0,4; 低位指令代码:3; 高位指令代码:15; 函数模式:4; 堆垛机模式:15; 动作点:0; 巷道:0; 行:0; 列:1; 列前后:128; 高度:0; 深度:83
2016/1/5 11:09:53: 任务号:3,6; 低位指令代码:15; 高位指令代码:0; 函数模式:3; 堆垛机模式:0; 动作点:7; 巷道:0; 行:0; 列:0; 列前后:0; 高度:0; 深度:18
2016/1/5 11:10:00: 任务号:0,1; 低位指令代码:128; 高位指令代码:0; 函数模式:0; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2016/1/5 11:10:07: 任务号:0,4; 低位指令代码:3; 高位指令代码:15; 函数模式:4; 堆垛机模式:15; 动作点:0; 巷道:0; 行:0; 列:1; 列前后:128; 高度:0; 深度:83
2016/1/5 11:10:11: 任务号:3,6; 低位指令代码:15; 高位指令代码:0; 函数模式:3; 堆垛机模式:0; 动作点:7; 巷道:0; 行:0; 列:0; 列前后:0; 高度:0; 深度:18
2016/1/5 11:10:18: 任务号:0,1; 低位指令代码:128; 高位指令代码:0; 函数模式:0; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2016/1/5 11:10:25: 任务号:0,4; 低位指令代码:3; 高位指令代码:15; 函数模式:4; 堆垛机模式:15; 动作点:0; 巷道:0; 行:0; 列:1; 列前后:128; 高度:0; 深度:83
2016/1/5 11:10:28: 任务号:3,6; 低位指令代码:15; 高位指令代码:0; 函数模式:3; 堆垛机模式:0; 动作点:7; 巷道:0; 行:0; 列:0; 列前后:0; 高度:0; 深度:18
2016/1/5 11:10:35: 任务号:0,1; 低位指令代码:128; 高位指令代码:0; 函数模式:0; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2016/1/5 11:10:42: 任务号:0,4; 低位指令代码:3; 高位指令代码:15; 函数模式:4; 堆垛机模式:15; 动作点:0; 巷道:0; 行:0; 列:1; 列前后:128; 高度:0; 深度:83
2016/1/5 11:10:45: 任务号:3,6; 低位指令代码:15; 高位指令代码:0; 函数模式:3; 堆垛机模式:0; 动作点:7; 巷道:0; 行:0; 列:0; 列前后:0; 高度:0; 深度:18
2016/1/5 11:10:52: 任务号:0,1; 低位指令代码:128; 高位指令代码:0; 函数模式:0; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2016/1/5 11:10:58: 任务号:0,4; 低位指令代码:3; 高位指令代码:15; 函数模式:4; 堆垛机模式:15; 动作点:0; 巷道:0; 行:0; 列:1; 列前后:128; 高度:0; 深度:83
2016/1/5 11:11:02: 任务号:3,6; 低位指令代码:15; 高位指令代码:0; 函数模式:3; 堆垛机模式:0; 动作点:7; 巷道:0; 行:0; 列:0; 列前后:0; 高度:0; 深度:18
2016/1/5 11:11:17: 任务号:0,1; 低位指令代码:128; 高位指令代码:0; 函数模式:0; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2016/1/5 11:12:26: 任务号:0,1; 低位指令代码:128; 高位指令代码:0; 函数模式:0; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2016/1/5 11:14:53: 任务号:0,4; 低位指令代码:3; 高位指令代码:15; 函数模式:4; 堆垛机模式:15; 动作点:0; 巷道:0; 行:0; 列:1; 列前后:128; 高度:0; 深度:83
2016/1/5 11:14:56: 任务号:3,6; 低位指令代码:15; 高位指令代码:0; 函数模式:3; 堆垛机模式:0; 动作点:7; 巷道:0; 行:0; 列:0; 列前后:0; 高度:0; 深度:18
2016/1/5 11:15:03: 任务号:0,1; 低位指令代码:128; 高位指令代码:0; 函数模式:0; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2016/1/5 11:15:10: 任务号:0,4; 低位指令代码:3; 高位指令代码:15; 函数模式:4; 堆垛机模式:15; 动作点:0; 巷道:0; 行:0; 列:1; 列前后:128; 高度:0; 深度:83
2016/1/5 11:15:20: 任务号:0,1; 低位指令代码:128; 高位指令代码:0; 函数模式:0; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
