2016/1/6 10:04:12: 任务号:0,1; 低位指令代码:128; 高位指令代码:0; 函数模式:0; 堆垛机模式:0; 动作点:16; 巷道:1; 行:3; 列:6; 列前后:15; 高度:3; 深度:0
2016/1/6 16:09:07: 任务号:50,218; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 16:09:10: 任务号:50,218; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2016/1/6 16:09:13: 任务号:50,218; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:3; 列前后:1; 高度:2; 深度:0
2016/1/6 16:09:17: 任务号:50,218; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:2; 列:3; 列前后:1; 高度:2; 深度:1
2016/1/6 16:09:20: 任务号:50,218; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:2; 列:3; 列前后:1; 高度:2; 深度:2
2016/1/6 16:09:26: 任务号:50,218; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:2; 列:3; 列前后:1; 高度:2; 深度:1
2016/1/6 16:09:29: 任务号:50,218; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:3; 列前后:1; 高度:2; 深度:0
2016/1/6 16:09:39: 任务号:50,227; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:3; 列前后:1; 高度:2; 深度:0
2016/1/6 16:09:42: 任务号:50,227; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2016/1/6 16:09:45: 任务号:50,227; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:9; 巷道:8; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 16:09:48: 任务号:50,227; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:9; 巷道:8; 行:2; 列:1; 列前后:1; 高度:1; 深度:2
2016/1/6 16:09:55: 任务号:50,227; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:9; 巷道:8; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2016/1/6 16:09:58: 任务号:50,227; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:9; 巷道:8; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 16:10:01: 任务号:50,227; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 16:10:04: 任务号:50,227; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2016/1/6 16:10:07: 任务号:50,227; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:3; 列前后:1; 高度:2; 深度:0
2016/1/6 16:10:10: 任务号:50,227; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:1; 列:3; 列前后:2; 高度:2; 深度:1
2016/1/6 16:10:13: 任务号:50,227; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:1; 列:3; 列前后:2; 高度:2; 深度:2
2016/1/6 16:10:20: 任务号:50,227; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:1; 列:3; 列前后:2; 高度:2; 深度:1
2016/1/6 16:10:23: 任务号:50,227; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:3; 列前后:2; 高度:2; 深度:0
2016/1/6 16:10:32: 任务号:50,237; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:3; 列前后:1; 高度:1; 深度:0
2016/1/6 16:10:36: 任务号:50,237; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:2; 列前后:2; 高度:1; 深度:0
2016/1/6 16:10:39: 任务号:50,237; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:9; 巷道:8; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 16:10:42: 任务号:50,237; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:9; 巷道:8; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2016/1/6 16:10:45: 任务号:50,237; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:9; 巷道:8; 行:2; 列:1; 列前后:1; 高度:1; 深度:2
2016/1/6 16:10:51: 任务号:50,237; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:9; 巷道:8; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2016/1/6 16:10:54: 任务号:50,237; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:9; 巷道:8; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 16:10:58: 任务号:50,237; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 16:11:01: 任务号:50,237; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2016/1/6 16:11:04: 任务号:50,237; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:3; 列前后:1; 高度:2; 深度:0
2016/1/6 16:11:07: 任务号:50,237; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:3; 列前后:2; 高度:2; 深度:0
2016/1/6 16:11:10: 任务号:50,237; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:2; 列:3; 列前后:2; 高度:2; 深度:2
2016/1/6 16:11:17: 任务号:50,237; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:2; 列:3; 列前后:2; 高度:2; 深度:1
2016/1/6 16:11:20: 任务号:50,237; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:3; 列前后:2; 高度:2; 深度:0
2016/1/6 16:11:51: 任务号:56,56; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:3; 列前后:2; 高度:2; 深度:0
2016/1/6 16:11:55: 任务号:56,56; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:2; 列前后:2; 高度:1; 深度:0
2016/1/6 16:11:58: 任务号:56,56; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:9; 巷道:8; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 16:12:01: 任务号:56,56; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:9; 巷道:8; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2016/1/6 16:12:04: 任务号:56,56; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:9; 巷道:8; 行:2; 列:1; 列前后:1; 高度:1; 深度:2
2016/1/6 16:12:07: 任务号:56,56; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:9; 巷道:8; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2016/1/6 16:12:10: 任务号:56,56; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:9; 巷道:8; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 16:12:14: 任务号:56,56; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 16:12:17: 任务号:56,56; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2016/1/6 16:12:20: 任务号:56,56; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:3; 列前后:1; 高度:2; 深度:0
2016/1/6 16:12:23: 任务号:56,56; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:1; 列:3; 列前后:1; 高度:2; 深度:1
2016/1/6 16:12:33: 任务号:56,56; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:3; 列前后:1; 高度:2; 深度:0
2016/1/6 16:12:42: 任务号:56,77; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:3; 列前后:1; 高度:1; 深度:0
2016/1/6 16:12:45: 任务号:56,77; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2016/1/6 16:12:48: 任务号:56,77; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:9; 巷道:8; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 16:12:51: 任务号:56,77; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:9; 巷道:8; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2016/1/6 16:12:54: 任务号:56,77; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:9; 巷道:8; 行:2; 列:1; 列前后:1; 高度:1; 深度:2
2016/1/6 16:12:58: 任务号:56,77; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:9; 巷道:8; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2016/1/6 16:13:01: 任务号:56,77; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:9; 巷道:8; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 16:13:04: 任务号:56,77; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 16:13:07: 任务号:56,77; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:2; 列前后:2; 高度:2; 深度:0
2016/1/6 16:13:10: 任务号:56,77; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:3; 列前后:1; 高度:2; 深度:0
2016/1/6 16:13:13: 任务号:56,77; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:2; 列:3; 列前后:1; 高度:2; 深度:1
2016/1/6 16:13:23: 任务号:56,77; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:3; 列前后:1; 高度:2; 深度:0
2016/1/6 16:13:35: 任务号:56,108; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:2; 列前后:3; 高度:1; 深度:0
2016/1/6 16:13:39: 任务号:56,108; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 16:13:42: 任务号:56,108; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:9; 巷道:8; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 16:13:45: 任务号:56,108; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:9; 巷道:8; 行:2; 列:1; 列前后:1; 高度:1; 深度:2
2016/1/6 16:13:51: 任务号:56,108; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:9; 巷道:8; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 16:13:54: 任务号:56,108; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:9; 巷道:8; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 16:13:58: 任务号:56,108; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 16:14:01: 任务号:56,108; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:2; 列前后:2; 高度:2; 深度:0
2016/1/6 16:14:04: 任务号:56,108; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:3; 列前后:2; 高度:2; 深度:0
2016/1/6 16:14:07: 任务号:56,108; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:3; 列前后:2; 高度:2; 深度:0
2016/1/6 16:14:10: 任务号:56,108; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:1; 列:3; 列前后:2; 高度:2; 深度:1
2016/1/6 16:14:17: 任务号:56,108; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:3; 列前后:2; 高度:2; 深度:0
2016/1/6 16:14:32: 任务号:56,142; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:3; 列前后:2; 高度:2; 深度:0
2016/1/6 16:14:35: 任务号:56,142; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:2; 列前后:3; 高度:1; 深度:0
2016/1/6 16:14:39: 任务号:56,142; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:2; 列前后:1; 高度:1; 深度:0
2016/1/6 16:14:42: 任务号:56,142; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:9; 巷道:8; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 16:14:45: 任务号:56,142; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:9; 巷道:8; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2016/1/6 16:14:48: 任务号:56,142; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:9; 巷道:8; 行:2; 列:1; 列前后:1; 高度:1; 深度:2
2016/1/6 16:14:51: 任务号:56,142; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:9; 巷道:8; 行:2; 列:1; 列前后:1; 高度:1; 深度:1
2016/1/6 16:14:54: 任务号:56,142; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:9; 巷道:8; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 16:14:58: 任务号:56,142; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 16:15:01: 任务号:56,142; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:2; 列前后:2; 高度:1; 深度:0
2016/1/6 16:15:04: 任务号:56,142; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:3; 列前后:1; 高度:2; 深度:0
2016/1/6 16:15:07: 任务号:56,142; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:3; 列前后:2; 高度:2; 深度:0
2016/1/6 16:15:10: 任务号:56,142; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:2; 列:3; 列前后:2; 高度:2; 深度:1
2016/1/6 16:15:16: 任务号:56,142; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:3; 列前后:2; 高度:2; 深度:0
2016/1/6 16:15:51: 任务号:56,143; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:3; 列前后:2; 高度:2; 深度:0
2016/1/6 16:15:54: 任务号:56,143; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:3; 列前后:1; 高度:2; 深度:0
2016/1/6 16:16:00: 任务号:56,143; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:1; 列:3; 列前后:1; 高度:2; 深度:1
2016/1/6 16:16:07: 任务号:56,143; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:3; 列前后:1; 高度:2; 深度:0
2016/1/6 16:16:10: 任务号:56,143; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:3; 列前后:1; 高度:2; 深度:0
2016/1/6 16:16:13: 任务号:56,143; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:2; 列前后:3; 高度:1; 深度:0
2016/1/6 16:16:16: 任务号:56,143; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:25; 巷道:8; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 16:16:19: 任务号:56,143; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:25; 巷道:8; 行:1; 列:1; 列前后:1; 高度:1; 深度:1
2016/1/6 16:16:23: 任务号:56,143; 低位指令代码:130; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:25; 巷道:8; 行:1; 列:1; 列前后:1; 高度:1; 深度:2
2016/1/6 16:16:29: 任务号:56,143; 低位指令代码:137; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:25; 巷道:8; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 16:16:45: 任务号:56,146; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
2016/1/6 16:16:48: 任务号:56,146; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:2; 列前后:2; 高度:1; 深度:0
2016/1/6 16:16:51: 任务号:56,146; 低位指令代码:113; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:3; 列前后:2; 高度:2; 深度:0
2016/1/6 16:16:54: 任务号:56,146; 低位指令代码:114; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:1; 列:3; 列前后:2; 高度:2; 深度:1
2016/1/6 16:17:04: 任务号:56,146; 低位指令代码:121; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:3; 列前后:2; 高度:2; 深度:0
2016/1/6 16:17:07: 任务号:56,146; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:3; 列前后:2; 高度:2; 深度:0
2016/1/6 16:17:10: 任务号:56,146; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:3; 列前后:1; 高度:1; 深度:0
2016/1/6 16:17:13: 任务号:56,146; 低位指令代码:129; 高位指令代码:1; 函数模式:17; 堆垛机模式:1; 动作点:1; 巷道:8; 行:0; 列:1; 列前后:1; 高度:1; 深度:0
